tic,time,open,high,low,close,volume,day
301289.sz,2022-10-13,43.6,45.5,43.27,44.05,4767,3
301289.sz,2022-10-14,44.75,46.25,44.31,45.56,5695,4
301289.sz,2022-10-17,45.25,46.37,45.0,45.79,4516,0
301289.sz,2022-10-18,45.66,46.28,45.07,45.26,3913,1
301289.sz,2022-10-19,45.58,45.68,44.31,44.35,3414,2
301289.sz,2022-10-20,44.09,44.97,43.7,44.24,2495,3
301289.sz,2022-10-21,44.85,53.0,44.35,51.85,30547,4
301289.sz,2022-10-24,51.01,51.96,49.55,50.5,17039,0
301289.sz,2022-10-25,49.98,50.8,48.84,50.02,9850,1
301289.sz,2022-10-26,50.06,50.68,48.8,49.75,12015,2
301289.sz,2022-10-27,50.0,51.78,48.95,49.3,11137,3
301289.sz,2022-10-28,47.69,49.88,47.61,47.7,8921,4
301289.sz,2022-10-31,47.61,49.5,47.28,47.74,6185,0
301289.sz,2022-11-01,47.52,48.5,46.91,48.45,8243,1
301289.sz,2022-11-02,48.31,48.78,46.46,47.09,12085,2
301289.sz,2022-11-03,46.75,48.39,46.5,48.3,9772,3
301289.sz,2022-11-04,48.21,49.9,48.0,48.96,9581,4
301289.sz,2022-11-07,48.89,50.15,48.7,49.17,8693,0
301289.sz,2022-11-08,49.3,49.3,48.0,48.58,4636,1
301289.sz,2022-11-09,48.61,49.95,48.03,49.52,7545,2
301289.sz,2022-11-10,49.2,49.5,47.02,47.55,8264,3
301289.sz,2022-11-11,48.74,48.94,47.11,47.21,7162,4
301289.sz,2022-11-14,47.05,47.63,45.82,45.95,6920,0
301289.sz,2022-11-15,45.97,47.79,45.97,47.49,6028,1
301289.sz,2022-11-16,47.87,48.09,46.7,47.0,4470,2
301289.sz,2022-11-17,46.8,46.8,45.68,46.23,5668,3
301289.sz,2022-11-18,47.05,47.2,46.26,46.61,5048,4
301289.sz,2022-11-21,46.45,47.1,45.72,46.95,4524,0
301289.sz,2022-11-22,46.92,47.21,45.8,46.09,3968,1
301289.sz,2022-11-23,46.09,46.28,44.3,45.09,7051,2
301289.sz,2022-11-24,45.38,45.84,45.0,45.35,3716,3
301289.sz,2022-11-25,45.1,45.25,44.63,44.83,2670,4
301289.sz,2022-11-28,44.25,45.57,44.08,44.7,4143,0
301289.sz,2022-11-29,44.73,45.47,44.63,45.19,3919,1
301289.sz,2022-11-30,45.19,45.19,44.54,44.66,3576,2
301289.sz,2022-12-01,45.0,45.88,44.86,45.4,4098,3
301289.sz,2022-12-02,45.44,46.66,45.32,46.33,5096,4
301289.sz,2022-12-05,46.2,47.58,45.85,47.26,5649,0
301289.sz,2022-12-06,48.6,48.6,46.5,46.5,7654,1
301289.sz,2022-12-07,46.52,46.86,46.11,46.67,4143,2
301289.sz,2022-12-08,46.36,46.79,46.02,46.16,3191,3
301289.sz,2022-12-09,46.55,47.33,46.07,46.3,5374,4
301289.sz,2022-12-12,46.26,46.26,45.24,45.58,3591,0
301289.sz,2022-12-13,45.99,46.14,44.62,44.69,4393,1
301289.sz,2022-12-14,44.68,45.09,44.44,44.47,2642,2
301289.sz,2022-12-15,44.55,45.6,44.44,45.06,2905,3
301289.sz,2022-12-16,45.18,45.18,42.75,42.99,6794,4
301289.sz,2022-12-19,42.56,44.4,42.56,43.54,6416,0
301289.sz,2022-12-20,43.3,43.3,42.66,43.04,2880,1
301289.sz,2022-12-21,42.79,43.27,42.2,42.42,2358,2
301289.sz,2022-12-22,42.68,42.68,41.98,42.01,2408,3
301289.sz,2022-12-23,41.98,42.31,41.57,42.01,2003,4
301289.sz,2022-12-26,42.23,42.88,41.78,42.86,1947,0
301289.sz,2022-12-27,43.0,43.6,42.66,43.5,2633,1
301289.sz,2022-12-28,43.48,43.49,42.5,42.58,1577,2
301289.sz,2022-12-29,42.61,42.92,42.21,42.59,1243,3
301289.sz,2022-12-30,42.75,43.16,42.29,42.34,1989,4
301289.sz,2023-01-03,42.5,43.88,42.26,43.7,3871,1
301289.sz,2023-01-04,43.7,43.83,43.13,43.5,1804,2
301289.sz,2023-01-05,43.56,44.03,43.21,43.88,2472,3
301289.sz,2023-01-06,44.07,44.25,43.6,43.79,1771,4
301289.sz,2023-01-09,44.0,44.95,43.79,44.17,3383,0
301289.sz,2023-01-10,44.08,44.32,43.65,43.89,2133,1
301289.sz,2023-01-11,44.05,44.05,43.32,43.4,1896,2
301289.sz,2023-01-12,43.38,44.37,43.35,43.82,2204,3
301289.sz,2023-01-13,43.82,45.11,43.37,44.34,4074,4
301289.sz,2023-01-16,44.08,44.89,44.0,44.74,2458,0
301289.sz,2023-01-17,44.86,45.16,44.37,44.51,2687,1
301289.sz,2023-01-18,44.74,44.75,44.15,44.46,2578,2
301289.sz,2023-01-19,44.46,44.73,44.23,44.73,2538,3
301289.sz,2023-01-20,44.76,45.15,44.5,44.69,2770,4
301289.sz,2023-01-30,44.85,45.3,44.71,45.2,4866,0
301289.sz,2023-01-31,45.4,45.4,44.6,45.08,3243,1
301289.sz,2023-02-01,45.07,45.75,44.92,45.71,4804,2
301289.sz,2023-02-02,45.9,46.8,45.45,46.8,7995,3
301289.sz,2023-02-03,46.58,48.2,45.8,47.27,18318,4
301289.sz,2023-02-06,46.79,46.79,45.44,45.67,12198,0
301289.sz,2023-02-07,45.79,48.79,45.72,47.99,16548,1
301289.sz,2023-02-08,47.25,48.01,46.73,46.83,10131,2
301289.sz,2023-02-09,47.15,47.9,46.27,47.4,8597,3
301289.sz,2023-02-10,47.54,47.99,46.88,46.98,8004,4
301289.sz,2023-02-13,46.98,47.29,46.53,46.83,6262,0
301289.sz,2023-02-14,47.1,47.49,46.37,46.42,6131,1
301289.sz,2023-02-15,46.11,46.7,46.02,46.11,4515,2
301289.sz,2023-02-16,46.12,46.46,44.24,44.62,8360,3
301289.sz,2023-02-17,44.63,44.86,43.89,44.02,4697,4
301289.sz,2023-02-20,44.19,44.35,43.69,44.3,3826,0
301289.sz,2023-02-21,45.35,45.35,43.89,44.2,4948,1
301289.sz,2023-02-22,43.9,44.36,43.9,44.25,5181,2
301289.sz,2023-02-23,44.22,44.51,43.92,44.14,2737,3
301289.sz,2023-02-24,44.14,44.36,43.82,43.93,2403,4
301289.sz,2023-02-27,44.03,44.35,43.7,43.87,2467,0
301289.sz,2023-02-28,43.9,44.13,43.4,43.93,2919,1
301289.sz,2023-03-01,43.88,44.3,43.88,44.14,4001,2
301289.sz,2023-03-02,44.28,46.97,44.08,46.18,15776,3
301289.sz,2023-03-03,45.99,46.88,45.39,46.07,12212,4
301289.sz,2023-03-06,46.38,48.79,46.1,47.49,26054,0
301289.sz,2023-03-07,46.97,49.88,46.8,48.57,29705,1
301289.sz,2023-03-08,47.88,52.31,47.43,51.3,43810,2
301289.sz,2023-03-09,50.5,51.3,48.9,50.83,35458,3
301289.sz,2023-03-10,49.5,49.78,47.85,47.89,24036,4
301289.sz,2023-03-13,47.84,48.63,47.52,48.2,17584,0
301289.sz,2023-03-14,47.56,47.66,46.08,46.58,19365,1
301289.sz,2023-03-15,46.97,47.0,46.24,46.43,11632,2
301289.sz,2023-03-16,46.1,47.16,45.56,45.75,14772,3
301289.sz,2023-03-17,46.16,46.75,45.82,46.39,12888,4
301289.sz,2023-03-20,46.05,46.43,44.59,44.68,15526,0
301289.sz,2023-03-21,44.88,45.78,44.46,45.6,8448,1
301289.sz,2023-03-22,45.6,46.74,45.43,46.56,10555,2
301289.sz,2023-03-23,46.41,46.41,45.53,46.07,10466,3
301289.sz,2023-03-24,46.07,46.07,45.38,45.53,7782,4
301289.sz,2023-03-27,45.57,45.86,44.92,45.3,6554,0
301289.sz,2023-03-28,45.31,45.47,43.9,44.17,12516,1
301289.sz,2023-03-29,44.48,44.65,43.98,44.2,6000,2
301289.sz,2023-03-30,44.99,44.99,43.79,43.85,7222,3
301289.sz,2023-03-31,43.6,44.57,43.6,44.3,5311,4
301289.sz,2023-04-03,44.12,44.78,44.12,44.62,5613,0
301289.sz,2023-04-04,44.5,44.6,44.1,44.36,6275,1
301289.sz,2023-04-06,44.4,45.3,43.94,45.04,8694,3
301289.sz,2023-04-07,45.44,45.46,44.83,45.21,5356,4
301289.sz,2023-04-10,45.2,45.3,44.68,45.0,5103,0
301289.sz,2023-04-11,45.6,45.6,44.11,44.47,4340,1
301289.sz,2023-04-12,44.66,46.22,44.38,45.86,9216,2
301289.sz,2023-04-13,45.62,47.26,45.44,46.55,11822,3
301289.sz,2023-04-14,46.3,47.94,46.3,47.68,12911,4
301289.sz,2023-04-17,47.78,47.8,46.48,46.73,9190,0
301289.sz,2023-04-18,46.84,46.98,46.18,46.5,5088,1
301289.sz,2023-04-19,46.99,46.99,45.51,45.82,6285,2
301289.sz,2023-04-20,45.99,47.49,45.99,46.35,6913,3
301289.sz,2023-04-21,46.27,48.19,45.9,46.92,18709,4
301289.sz,2023-04-24,46.3,46.95,43.92,44.38,12712,0
301289.sz,2023-04-25,44.51,45.2,43.63,43.77,6908,1
301289.sz,2023-04-26,43.7,46.9,43.7,46.85,12510,2
301289.sz,2023-04-27,46.41,47.37,45.61,46.03,8577,3
301289.sz,2023-04-28,45.6,46.28,45.35,45.9,7350,4
301289.sz,2023-05-04,45.8,46.27,45.3,45.5,5532,3
301289.sz,2023-05-05,45.57,45.57,44.33,44.71,5286,4
301289.sz,2023-05-08,44.83,45.38,44.73,44.92,3358,0
301289.sz,2023-05-09,44.92,44.98,44.07,44.22,4723,1
301289.sz,2023-05-10,44.62,44.91,43.93,44.8,3460,2
301289.sz,2023-05-11,44.8,45.18,44.6,44.73,2497,3
301289.sz,2023-05-12,44.52,44.73,44.18,44.39,2684,4
301289.sz,2023-05-15,44.2,44.77,43.91,44.73,2491,0
301289.sz,2023-05-16,44.73,45.5,44.52,45.15,3828,1
301289.sz,2023-05-17,45.14,47.44,45.14,46.84,13751,2
301289.sz,2023-05-18,47.07,47.07,46.06,46.45,6621,3
301289.sz,2023-05-19,46.29,47.06,45.69,46.6,5678,4
301289.sz,2023-05-22,46.61,47.4,46.32,47.29,8502,0
301289.sz,2023-05-23,47.2,47.29,46.2,46.3,5329,1
301289.sz,2023-05-24,45.97,47.87,45.87,47.5,10556,2
301289.sz,2023-05-25,47.5,47.78,46.74,47.48,7259,3
301289.sz,2023-05-26,47.5,47.76,46.57,47.05,6114,4
301289.sz,2023-05-29,47.08,47.3,46.6,46.97,4870,0
301289.sz,2023-05-30,46.79,47.2,46.21,46.8,5535,1
301289.sz,2023-05-31,35.62,35.62,34.9,35.03,6952,2
301289.sz,2023-06-01,34.91,35.33,34.5,35.03,6808,3
301289.sz,2023-06-02,35.65,35.65,34.85,34.96,4816,4
301289.sz,2023-06-05,34.9,38.58,34.9,37.0,27943,0
301289.sz,2023-06-06,37.19,37.33,35.52,35.78,20507,1
301289.sz,2023-06-07,35.57,35.6,34.85,35.44,9800,2
301289.sz,2023-06-08,35.51,35.57,34.37,34.47,9793,3
301289.sz,2023-06-09,34.44,34.6,33.84,34.4,8363,4
301289.sz,2023-06-12,34.39,34.85,34.09,34.79,5531,0
301289.sz,2023-06-13,35.27,35.27,34.54,34.79,5420,1
301289.sz,2023-06-14,35.0,35.0,34.26,34.37,5341,2
301289.sz,2023-06-15,34.27,34.9,34.21,34.9,6671,3
301289.sz,2023-06-16,34.87,35.17,34.63,34.75,7151,4
301289.sz,2023-06-19,34.95,35.48,34.74,35.12,8477,0
301289.sz,2023-06-20,35.12,35.12,34.38,34.39,5556,1
301289.sz,2023-06-21,34.23,34.52,33.85,34.02,5063,2
301289.sz,2023-06-26,33.88,34.07,33.31,33.46,3946,0
301289.sz,2023-06-27,33.42,34.28,33.42,34.05,3748,1
301289.sz,2023-06-28,34.05,34.63,33.72,34.48,5276,2
301289.sz,2023-06-29,34.23,35.01,34.11,34.71,5304,3
301289.sz,2023-06-30,34.73,35.42,34.67,35.0,5272,4
301289.sz,2023-07-03,35.01,35.54,34.82,35.11,4944,0
301289.sz,2023-07-04,35.12,35.74,35.0,35.37,5522,1
301289.sz,2023-07-05,35.38,35.46,34.9,34.94,5131,2
301289.sz,2023-07-06,34.84,35.11,34.77,34.77,3323,3
301289.sz,2023-07-07,34.82,35.73,34.38,35.31,10841,4
301289.sz,2023-07-10,35.29,35.87,35.26,35.65,5938,0
301289.sz,2023-07-11,35.8,36.07,35.36,35.94,5967,1
301289.sz,2023-07-12,35.83,35.83,34.83,35.46,8012,2
301289.sz,2023-07-13,35.96,35.96,35.31,35.84,7132,3
301289.sz,2023-07-14,35.94,36.32,35.57,36.06,7948,4
301289.sz,2023-07-17,36.08,37.24,35.83,36.56,10686,0
301289.sz,2023-07-18,36.52,37.43,36.26,36.83,8879,1
301289.sz,2023-07-19,36.76,37.31,36.6,36.9,7626,2
301289.sz,2023-07-20,37.0,37.18,36.25,36.27,9011,3
301289.sz,2023-07-21,36.25,36.46,35.7,35.73,5870,4
301289.sz,2023-07-24,35.72,36.05,35.35,35.87,4009,0
301289.sz,2023-07-25,35.87,36.59,35.87,36.51,4613,1
301289.sz,2023-07-26,36.48,36.72,36.3,36.53,3951,2
301289.sz,2023-07-27,36.54,37.74,36.49,36.88,7831,3
301289.sz,2023-07-28,36.8,37.39,36.18,36.53,5708,4
301289.sz,2023-07-31,36.53,36.54,35.95,36.35,6233,0
301289.sz,2023-08-01,36.61,43.62,35.7,43.62,75204,1
301289.sz,2023-08-02,47.99,52.34,47.2,52.34,114587,2
301289.sz,2023-08-03,45.89,52.8,45.89,51.2,118286,3
301289.sz,2023-08-04,49.01,51.25,44.89,51.25,107058,4
