read amount,comments,title,content link,author,create time
67,0,先导智能：融资净偿还843.95万元，融资余额10.63亿元（07-12）,"/news,300450,1330236592.html",先导智能资讯,07-13 08:55
332,4,先导智能07月11日获深股通增持251.18万股,"/news,300450,1329745103.html",先导智能资讯,07-12 09:11
101,0,先导智能：融资净买入1275.81万元，融资余额10.71亿元（07-11）,"/news,300450,1329740836.html",先导智能资讯,07-12 08:55
90,0,先导智能：连续3日融资净偿还累计2642.14万元（07-10）,"/news,300450,1329307450.html",先导智能资讯,07-11 08:56
194,1,先导智能07月10日获深股通增持66.2万股,"/news,300450,1329305616.html",先导智能资讯,07-11 08:45
78,0,先导智能：融资净偿还1558.32万元，融资余额10.68亿元（07-07）,"/news,300450,1328902925.html",先导智能资讯,07-10 08:54
196,1,先导智能本周融资净买入1941.25万元，居电池板块第五,"/news,300450,1328841155.html",大眼看两融,07-09 03:05
138,0,先导智能本周深股通持股市值减少9653.18万元，居电池板块第四,"/news,300450,1328835276.html",胖猫周周见,07-09 02:06
2000,7,先导智能：公司氢能装备业务的主要产品 提供PEM电解槽制氢整线装备等,"/news,300450,1328713441.html",先导智能资讯,07-07 06:47
2988,19,先导智能：特斯拉是公司客户,"/news,300450,1328713025.html",先导智能资讯,07-07 06:46
2545,17,先导智能：公司可提供固态电池整线设备,"/news,300450,1328702851.html",先导智能资讯,07-07 05:38
1504,12,先导智能：公司专业从事高端非标智能装备的研发设计、生产和销售,"/news,300450,1328702169.html",先导智能资讯,07-07 05:34
1772,7,先导智能：公司与韩国SKon开展过合作 目前与SKon、福特的正式合作正在开拓过程中,"/news,300450,1328702168.html",先导智能资讯,07-07 05:34
1185,7,先导智能：大众是公司的客户,"/news,300450,1328702180.html",先导智能资讯,07-07 05:34
139,0,先导智能07月06日被深股通减持59.59万股,"/news,300450,1328379047.html",先导智能资讯,07-07 09:06
91,0,先导智能：融资净偿还140.13万元，融资余额10.83亿元（07-06）,"/news,300450,1328375599.html",先导智能资讯,07-07 08:51
190,1,先导智能07月05日获深股通增持71.42万股,"/news,300450,1327920738.html",先导智能资讯,07-06 09:07
110,0,先导智能：融资净买入876.5万元，融资余额10.85亿元（07-05）,"/news,300450,1327917858.html",先导智能资讯,07-06 08:55
326,6,先导智能07月04日被深股通减持213.19万股,"/news,300450,1327465357.html",先导智能资讯,07-05 09:08
108,0,先导智能：融资净偿还306.08万元，融资余额10.76亿元（07-04）,"/news,300450,1327462535.html",先导智能资讯,07-05 08:57
105,0,先导智能：融资净买入1510.97万元，融资余额10.79亿元（07-03）,"/news,300450,1327005501.html",先导智能资讯,07-04 08:56
162,0,先导智能07月03日被深股通减持95.6万股,"/news,300450,1327002129.html",先导智能资讯,07-04 08:40
482,0,先导智能：累计回购28万股 占比0.0179%,"/news,300450,1327348653.html",先导智能资讯,07-03 06:02
2077,4,先导智能：累计回购28万股 占比0.0179%,"/news,300450,1326888290.html",先导智能资讯,07-03 06:02
118,0,先导智能：融资净偿还488.31万元，融资余额10.64亿元（06-30）,"/news,300450,1326553833.html",先导智能资讯,07-03 08:58
250,0,先导智能本周融资净买入6906.52万元，居电池板块第一,"/news,300450,1326463035.html",大眼看两融,07-02 03:03
212,0,先导智能本周获深股通增持2.51亿元，周内增持市值两市排名第十,"/news,300450,1326458178.html",胖猫周周见,07-02 02:08
4310,12,先导智能：首次回购28万股,"/news,300450,1326289942.html",先导智能资讯,06-30 06:22
75,0,先导智能：融资净买入3747.34万元，融资余额10.69亿元（06-29）,"/news,300450,1325950754.html",先导智能资讯,06-30 09:10
197,0,先导智能06月29日被深股通减持63.63万股,"/news,300450,1325939491.html",先导智能资讯,06-30 08:08
87,0,先导智能：融资净买入2303.38万元，融资余额10.31亿元（06-28）,"/news,300450,1325491470.html",先导智能资讯,06-29 08:59
139,0,先导智能06月28日获深股通增持566.51万股,"/news,300450,1325483039.html",先导智能资讯,06-29 08:06
11133,79,先导智能：董事长今日以1.03亿元增持291.01万股公司股份,"/news,300450,1325378760.html",先导智能资讯,06-28 06:38
2887,20,先导智能：实控人增持291万股公司股份,"/news,300450,1325375758.html",先导智能资讯,06-28 06:36
4228,32,先导智能：王燕清先生于2023年6月28日以自有资金增持公司股份约291万股,"/news,300450,1325364573.html",先导智能资讯,06-28 05:49
73,0,先导智能：融资净偿还476.36万元，融资余额10.08亿元（06-27）,"/news,300450,1325015580.html",先导智能资讯,06-28 08:51
181,0,先导智能06月27日获深股通增持179.25万股,"/news,300450,1325008772.html",先导智能资讯,06-28 08:05
100,0,先导智能：融资净买入1332.17万元，融资余额10.13亿元（06-26）,"/news,300450,1324582632.html",先导智能资讯,06-27 08:55
199,1,先导智能06月26日获深股通增持59.67万股,"/news,300450,1324576427.html",先导智能资讯,06-27 08:13
111,1,先导智能：融资净买入3999.11万元，融资余额10亿元（06-21）,"/news,300450,1324104381.html",先导智能资讯,06-26 08:53
4449,17,先导智能：公司订单正常，目前处于满产状态,"/news,300450,1323977182.html",先导智能资讯,06-25 03:18
310,0,先导智能06月21日被深股通减持134.42万股,"/news,300450,1323733708.html",先导智能资讯,06-22 07:58
93,0,先导智能：融资净偿还501.14万元，融资余额9.6亿元（06-20）,"/news,300450,1323271626.html",先导智能资讯,06-21 08:52
188,0,先导智能06月20日被深股通减持110.78万股,"/news,300450,1323262461.html",先导智能资讯,06-21 08:06
110,0,先导智能：融资净买入573.62万元，融资余额9.65亿元（06-19）,"/news,300450,1322767603.html",先导智能资讯,06-20 08:54
214,0,先导智能06月19日获深股通增持56.48万股,"/news,300450,1322760072.html",先导智能资讯,06-20 08:05
80,0,先导智能：融资净偿还3499.61万元，融资余额9.59亿元（06-16）,"/news,300450,1322293126.html",先导智能资讯,06-19 08:51
258,1,先导智能本周融资净买入6390.55万元，居电池板块第一,"/news,300450,1322204941.html",大眼看两融,06-18 03:03
375,2,先导智能本周被深股通减持4亿元，周内减持市值两市排名第十,"/news,300450,1322199547.html",胖猫周周见,06-18 02:03
331,0,先导智能06月16日获深股通增持71.94万股,"/news,300450,1322101328.html",先导智能资讯,06-17 08:11
121,0,先导智能：连续6日融资净买入累计9058.58万元（06-15）,"/news,300450,1321634395.html",先导智能资讯,06-16 08:52
353,4,先导智能06月15日获深股通增持38.01万股,"/news,300450,1321624632.html",先导智能资讯,06-16 07:51
105,0,先导智能：连续5日融资净买入累计7025.37万元（06-14）,"/news,300450,1321119525.html",先导智能资讯,06-15 08:59
211,2,先导智能06月14日被深股通减持500.88万股,"/news,300450,1321110470.html",先导智能资讯,06-15 08:05
183,1,浙商证券维持先导智能买入评级 预计2023年净利润同比增长57.49%,"/news,300450,1320687305.html",公司研报提示,06-14 10:01
121,0,先导智能：连续4日融资净买入累计3886.39万元（06-13）,"/news,300450,1320609335.html",先导智能资讯,06-14 08:47
233,0,先导智能06月13日被深股通减持440.2万股,"/news,300450,1320600138.html",先导智能资讯,06-14 07:54
275,1,群益证券维持先导智能买进(Buy)评级 目标价38元,"/news,300450,1320363906.html",公司研报提示,06-13 01:44
94,0,先导智能：连续3日融资净买入累计3072.11万元（06-12）,"/news,300450,1320128776.html",先导智能资讯,06-13 08:56
148,2,先导智能06月12日被深股通减持495.76万股,"/news,300450,1320119494.html",先导智能资讯,06-13 07:57
1917,7,先导智能：拟以自有资金回购公司股份,"/news,300450,1320053250.html",先导智能资讯,06-12 08:37
1476,23,先导智能：拟斥资2亿元至3亿元回购股份,"/news,300450,1320048867.html",先导智能资讯,06-12 08:24
3223,27,先导智能：拟以2亿元-3亿元回购股份,"/news,300450,1320023048.html",先导智能资讯,06-12 06:38
2044,16,先导智能：拟2亿元-3亿元回购公司股份 回购价不超53元/股,"/news,300450,1320023035.html",先导智能资讯,06-12 06:32
157,1,先导智能股价连续3日创逾32个月新低,"/news,300450,1319971703.html",数据快报,06-12 03:36
86,0,先导智能：融资净买入1770.26万元，融资余额9.3亿元（06-09）,"/news,300450,1319657271.html",先导智能资讯,06-12 09:05
119,0,先导智能本周融资净买入836.88万元，居电池板块第十,"/news,300450,1319569323.html",大眼看两融,06-11 03:04
155,0,先导智能本周深股通持股市值减少9161.67万元，居电池板块第八,"/news,300450,1319563662.html",胖猫周周见,06-11 02:04
598,6,先导智能06月09日被深股通减持508.57万股,"/news,300450,1319468306.html",先导智能资讯,06-10 07:57
124,1,先导智能：融资净买入897.77万元，融资余额9.13亿元（06-08）,"/news,300450,1318990363.html",先导智能资讯,06-09 08:52
224,2,先导智能06月08日获深股通增持134.43万股,"/news,300450,1318979752.html",先导智能资讯,06-09 07:49
249,4,先导智能股价创逾32个月新低,"/news,300450,1318835473.html",数据快报,06-08 03:36
92,1,先导智能：融资净偿还833.82万元，融资余额9.04亿元（06-07）,"/news,300450,1318493481.html",先导智能资讯,06-08 08:55
217,1,先导智能06月07日获深股通增持154.76万股,"/news,300450,1318484612.html",先导智能资讯,06-08 08:01
92,0,先导智能：融资净偿还406.11万元，融资余额9.12亿元（06-06）,"/news,300450,1318020517.html",先导智能资讯,06-07 08:53
241,2,先导智能06月06日获深股通增持122.17万股,"/news,300450,1318011248.html",先导智能资讯,06-07 07:57
146,2,先导智能：连续5日融资净买入累计5796.99万元（06-05）,"/news,300450,1317494616.html",先导智能资讯,06-06 08:52
279,3,先导智能06月05日被深股通减持201.28万股,"/news,300450,1317486789.html",先导智能资讯,06-06 08:01
279,1,先导智能股价创逾31个月新低,"/news,300450,1317343722.html",数据快报,06-05 03:36
76,1,先导智能：连续4日融资净买入累计4617.94万元（06-02）,"/news,300450,1317037886.html",先导智能资讯,06-05 08:47
100,0,先导智能本周融资净买入3048.13万元，居电池板块第二,"/news,300450,1316968214.html",大眼看两融,06-04 03:04
178,0,先导智能本周深股通持股市值减少3.71亿元，居电池板块第一,"/news,300450,1316962451.html",胖猫周周见,06-04 02:04
578,2,先导智能06月02日被深股通减持176.07万股,"/news,300450,1316880835.html",先导智能资讯,06-03 08:01
261,0,先导智能：连续3日融资净买入累计4013.18万元（06-01）,"/news,300450,1316383611.html",先导智能资讯,06-02 08:59
335,0,先导智能06月01日被深股通减持276.82万股,"/news,300450,1316370823.html",先导智能资讯,06-02 07:56
199,0,先导智能：融资净买入648.9万元，融资余额8.78亿元（05-31）,"/news,300450,1315821600.html",先导智能资讯,06-01 08:44
334,2,先导智能05月31日被深股通减持334.93万股,"/news,300450,1315811802.html",先导智能资讯,06-01 08:07
