read amount,comments,title,content link,author,create time
167,0,中远海控07月12日获沪股通增持90.15万股,"/news,601919,1330229408.html",中远海控资讯,07-13 08:14
91,0,中远海控：融资净买入1045.71万元，融资余额40.65亿元（07-12）,"/news,601919,1330225340.html",中远海控资讯,07-13 07:47
128,0,中远海控07月11日被沪股通减持257.34万股,"/news,601919,1329744189.html",中远海控资讯,07-12 09:09
129,1,中远海控：融资余额40.55亿元，创近一年新低（07-11）,"/news,601919,1329731063.html",中远海控资讯,07-12 07:44
4167,23,半年报业绩预报密集披露 中远海控暂居“盈利王”,"/news,601919,1329405067.html",中远海控资讯,07-11 10:25
210,0,中远海控07月10日获沪股通增持77.96万股,"/news,601919,1329302036.html",中远海控资讯,07-11 08:20
128,0,中远海控：融资净买入481.13万元，融资余额40.84亿元（07-10）,"/news,601919,1329297288.html",中远海控资讯,07-11 07:45
142,0,中远海控本周融资净偿还1.25亿元，两市排名第15,"/news,601919,1328843692.html",大眼看两融,07-09 03:09
325,2,中远海控本周获沪股通增持6.11亿元，周内增持市值两市排名第五,"/news,601919,1328838282.html",胖猫周周见,07-09 02:19
323,2,中远海控07月07日获沪股通增持346.75万股,"/news,601919,1328763587.html",中远海控资讯,07-08 08:42
213,2,中远海控：融资余额40.79亿元，创近一年新低（07-07）,"/news,601919,1328759481.html",中远海控资讯,07-08 07:40
322,3,中远海控07月06日获沪股通增持1181.46万股,"/news,601919,1328372532.html",中远海控资讯,07-07 08:34
122,0,中远海控：融资余额40.89亿元，创近一年新低（07-06）,"/news,601919,1328365326.html",中远海控资讯,07-07 07:39
7339,67,深陷周期泥潭仅靠业绩强撑股价 中远海控何时能被中特估记起？,"/news,601919,1328298685.html",中远海控资讯,07-06 09:26
282,1,中远海控07月05日获沪股通增持1633.24万股,"/news,601919,1327914854.html",中远海控资讯,07-06 08:40
157,0,中远海控：融资余额41.05亿元，创近一年新低（07-05）,"/news,601919,1327905890.html",中远海控资讯,07-06 07:39
140,0,招商证券维持中远海控强烈推荐评级 预计2023年净利润同比减少75.26%,"/news,601919,1327469566.html",公司研报提示,07-05 09:21
217,0,中远海控07月04日获沪股通增持2319.67万股,"/news,601919,1327455926.html",中远海控资讯,07-05 08:25
104,0,中远海控：融资余额41.42亿元，创近一年新低（07-04）,"/news,601919,1327451362.html",中远海控资讯,07-05 07:48
4931,12,中远海控上半年净利降超七成 海运价格逐步回归合理区间,"/news,601919,1327424700.html",中远海控资讯,07-05 12:04
5849,46,国海证券给予中远海控增持评级,"/news,601919,1327377916.html",中远海控资讯,07-04 08:42
