read amount,comments,title,content link,author,create time
61,0,晨光股份07月12日获沪股通增持24.26万股,"/news,603899,1330232434.html",晨光股份资讯,07-13 08:32
56,0,晨光股份：融资净买入169.14万元，融资余额7960.38万元（07-12）,"/news,603899,1330223437.html",晨光股份资讯,07-13 07:37
72,0,晨光股份07月11日被沪股通减持31.89万股,"/news,603899,1329744941.html",晨光股份资讯,07-12 09:10
66,0,晨光股份：融资净买入267.6万元，融资余额7791.24万元（07-11）,"/news,603899,1329730149.html",晨光股份资讯,07-12 07:40
64,0,晨光股份：融资净偿还68.04万元，融资余额7523.64万元（07-10）,"/news,603899,1329296275.html",晨光股份资讯,07-11 07:38
76,0,晨光股份本周融资净买入477.35万元，居家用轻工板块第二,"/news,603899,1328841955.html",大眼看两融,07-09 03:06
84,0,晨光股份本周沪股通持股市值减少3715.05万元，居家用轻工板块第一,"/news,603899,1328836479.html",胖猫周周见,07-09 02:12
85,0,晨光股份：融资净偿还38.53万元，融资余额7591.68万元（07-07）,"/news,603899,1328760132.html",晨光股份资讯,07-08 07:46
89,0,晨光股份07月06日被沪股通减持11.65万股,"/news,603899,1328380056.html",晨光股份资讯,07-07 09:09
68,0,晨光股份：连续7日融资净买入累计737.6万元（07-06）,"/news,603899,1328364741.html",晨光股份资讯,07-07 07:35
69,0,晨光股份：连续6日融资净买入累计559.76万元（07-05）,"/news,603899,1327907510.html",晨光股份资讯,07-06 07:47
107,0,晨光股份07月04日被沪股通减持60.71万股,"/news,603899,1327464115.html",晨光股份资讯,07-05 09:04
69,0,晨光股份：连续5日融资净买入累计512.8万元（07-04）,"/news,603899,1327449318.html",晨光股份资讯,07-05 07:36
67,0,晨光股份：连续4日融资净买入累计246.96万元（07-03）,"/news,603899,1326992896.html",晨光股份资讯,07-04 07:34
71,0,晨光股份本周融资净买入205.7万元，居家用轻工板块第二,"/news,603899,1326465340.html",大眼看两融,07-02 03:07
85,0,晨光股份本周沪股通持股市值减少4497.75万元，居家用轻工板块第一,"/news,603899,1326459998.html",胖猫周周见,07-02 02:16
83,0,晨光股份06月30日被沪股通减持19.94万股,"/news,603899,1326371425.html",晨光股份资讯,07-01 08:05
64,0,晨光股份：连续3日融资净买入累计221.72万元（06-30）,"/news,603899,1326367582.html",晨光股份资讯,07-01 07:36
52,0,晨光股份：融资净买入27.39万元，融资余额6965.92万元（06-29）,"/news,603899,1325934280.html",晨光股份资讯,06-30 07:38
65,0,晨光股份06月28日被沪股通减持11.93万股,"/news,603899,1325481993.html",晨光股份资讯,06-29 08:00
52,0,晨光股份：融资净买入45.92万元，融资余额6938.53万元（06-28）,"/news,603899,1325479092.html",晨光股份资讯,06-29 07:42
68,0,晨光股份06月27日被沪股通减持16.93万股,"/news,603899,1325008147.html",晨光股份资讯,06-28 08:03
47,0,晨光股份：融资净偿还54.22万元，融资余额6892.61万元（06-27）,"/news,603899,1325004623.html",晨光股份资讯,06-28 07:42
49,0,晨光股份：融资净买入38.2万元，融资余额6946.84万元（06-26）,"/news,603899,1324574153.html",晨光股份资讯,06-27 08:01
63,0,晨光股份06月26日被沪股通减持44.49万股,"/news,603899,1324572293.html",晨光股份资讯,06-27 07:49
73,0,晨光股份本周融资净偿还685.19万元，居家用轻工板块第一,"/news,603899,1323974159.html",大眼看两融,06-25 03:04
74,0,晨光股份：连续8日融资净偿还累计1131.67万元（06-21）,"/news,603899,1323735106.html",晨光股份资讯,06-22 08:09
97,0,晨光股份06月21日被沪股通减持54.69万股,"/news,603899,1323731935.html",晨光股份资讯,06-22 07:45
86,1,晨光股份06月20日被沪股通减持42.88万股,"/news,603899,1323262134.html",晨光股份资讯,06-21 08:05
