read amount,comments,title,content link,author,create time
46,1,公牛集团07月12日获沪股通增持14.37万股,"/news,603195,1330241110.html",公牛集团资讯,07-13 09:10
39,1,公牛集团：连续3日融资净偿还累计630.97万元（07-12）,"/news,603195,1330224181.html",公牛集团资讯,07-13 07:41
61,1,公牛集团07月11日获沪股通增持11.1万股,"/news,603195,1329745097.html",公牛集团资讯,07-12 09:11
50,1,公牛集团：融资净偿还175.17万元，融资余额2.39亿元（07-11）,"/news,603195,1329730243.html",公牛集团资讯,07-12 07:40
65,0,公牛集团07月10日获沪股通增持26.7万股,"/news,603195,1329303848.html",公牛集团资讯,07-11 08:36
56,1,公牛集团：融资净偿还418.16万元，融资余额2.41亿元（07-10）,"/news,603195,1329297801.html",公牛集团资讯,07-11 07:48
58,0,公牛集团本周融资净买入223.67万元，居家电行业板块第二十,"/news,603195,1328840525.html",大眼看两融,07-09 03:03
64,0,公牛集团本周沪股通持股市值减少1805.5万元，居家电行业板块第七,"/news,603195,1328835117.html",胖猫周周见,07-09 02:05
82,1,公牛集团：连续3日融资净买入累计461.01万元（07-07）,"/news,603195,1328760410.html",公牛集团资讯,07-08 07:47
74,1,公牛集团07月06日被沪股通减持4.56万股,"/news,603195,1328391584.html",公牛集团资讯,07-07 09:29
60,1,公牛集团：融资净买入9.76万元，融资余额2.43亿元（07-06）,"/news,603195,1328365487.html",公牛集团资讯,07-07 07:40
64,1,公牛集团07月05日被沪股通减持1.83万股,"/news,603195,1327925525.html",公牛集团资讯,07-06 09:21
59,0,公牛集团：融资净买入284.87万元，融资余额2.43亿元（07-05）,"/news,603195,1327905576.html",公牛集团资讯,07-06 07:37
1050,7,公牛集团：实控人之一阮学平减持公司股份约1779万股,"/news,603195,1327814423.html",公牛集团资讯,07-05 07:30
440,1,公牛集团：阮学平减持公司股份约1779万股,"/news,603195,1327756639.html",公牛集团资讯,07-05 03:42
73,1,公牛集团07月04日被沪股通减持7.43万股,"/news,603195,1327470704.html",公牛集团资讯,07-05 09:23
50,0,公牛集团：融资净偿还223.42万元，融资余额2.4亿元（07-04）,"/news,603195,1327451334.html",公牛集团资讯,07-05 07:47
1244,6,公牛集团现16.26亿元大宗交易 机构累计买入11.42亿元,"/news,603195,1327389503.html",公牛集团资讯,07-04 09:27
749,1,沪深两市7月4日107只个股发生275笔大宗交易 共成交40.78亿元,"/news,603195,1327341277.html",公牛集团资讯,07-04 06:30
859,12,大宗交易：公牛集团成交16.26亿元，折价4.71%（07-04）,"/news,603195,1327321718.html",公牛集团资讯,07-04 05:17
80,1,公牛集团07月03日被沪股通减持4.8万股,"/news,603195,1327009338.html",公牛集团资讯,07-04 09:10
61,1,公牛集团：融资净偿还13.93万元，融资余额2.42亿元（07-03）,"/news,603195,1326994106.html",公牛集团资讯,07-04 07:41
90,0,公牛集团本周融资净买入212.8万元，居家电行业板块第十一,"/news,603195,1326463103.html",大眼看两融,07-02 03:03
69,0,公牛集团本周沪股通持股市值增加2672.5万元，居家电行业板块第五,"/news,603195,1326457805.html",胖猫周周见,07-02 02:05
91,0,公牛集团06月30日获沪股通增持4.84万股,"/news,603195,1326372736.html",公牛集团资讯,07-01 08:14
72,1,公牛集团：连续3日融资净买入累计217.78万元（06-30）,"/news,603195,1326367763.html",公牛集团资讯,07-01 07:37
70,1,公牛集团06月29日获沪股通增持7.3万股,"/news,603195,1325940598.html",公牛集团资讯,06-30 08:13
65,1,公牛集团：融资净买入95.3万元，融资余额2.42亿元（06-29）,"/news,603195,1325936744.html",公牛集团资讯,06-30 07:52
61,0,公牛集团06月28日获沪股通增持5.47万股,"/news,603195,1325483746.html",公牛集团资讯,06-29 08:09
58,1,公牛集团：融资净买入59.73万元，融资余额2.41亿元（06-28）,"/news,603195,1325479139.html",公牛集团资讯,06-29 07:42
52,0,公牛集团06月27日获沪股通增持12.29万股,"/news,603195,1325009700.html",公牛集团资讯,06-28 08:10
