read amount,comments,title,content link,author,create time
79,0,奇安信07月12日被沪股通减持20.9万股,"/news,688561,1330242269.html",奇安信-U资讯,07-13 09:14
72,0,奇安信：融资净买入90.6万元，融资余额8.17亿元（07-12）,"/news,688561,1330224072.html",奇安信-U资讯,07-13 07:41
101,0,奇安信07月11日被沪股通减持6.55万股,"/news,688561,1329749474.html",奇安信-U资讯,07-12 09:21
70,0,奇安信：融资净偿还225.06万元，融资余额8.16亿元（07-11）,"/news,688561,1329729883.html",奇安信-U资讯,07-12 07:38
85,0,奇安信：融资净偿还427.53万元，融资余额8.18亿元（07-10）,"/news,688561,1329296511.html",奇安信-U资讯,07-11 07:39
542,2,奇安信齐向东：内生安全的核心要义是“三个融合”,"/news,688561,1329275350.html",奇安信-U资讯,07-10 11:32
106,0,奇安信连续2周融资净买入合计2635.37万元,"/news,688561,1328841900.html",大眼看两融,07-09 03:06
118,0,奇安信本周沪股通持股市值增加6144.91万元，居软件开发板块第七,"/news,688561,1328836773.html",胖猫周周见,07-09 02:13
170,0,奇安信07月07日被沪股通减持7.26万股,"/news,688561,1328767927.html",奇安信-U资讯,07-08 09:41
94,0,奇安信：融资净买入261.6万元，融资余额8.22亿元（07-07）,"/news,688561,1328759853.html",奇安信-U资讯,07-08 07:43
634,10,奇安信齐向东：网络攻击成为数智时代社会安全事故的最主要诱因,"/news,688561,1328709890.html",奇安信-U资讯,07-07 06:03
710,4,奇安信集团董事长齐向东回应每经：AI会使固有的社会治理模式发生变化,"/news,688561,1328557979.html",奇安信-U资讯,07-07 12:10
82,0,奇安信07月06日被沪股通减持3.79万股,"/news,688561,1328408983.html",奇安信-U资讯,07-07 09:38
61,0,奇安信：融资净偿还2204.56万元，融资余额8.2亿元（07-06）,"/news,688561,1328366100.html",奇安信-U资讯,07-07 07:43
371,0,奇安信集团董事长齐向东：以内生安全为本 做好数智时代网络安全工作,"/news,688561,1328310123.html",奇安信-U资讯,07-06 10:11
2480,14,奇安信：实控人及一致行动人自3月22日起未来12个月内不以任何方式转让或减持其持有的公司股份,"/news,688561,1328296325.html",奇安信-U资讯,07-06 09:22
971,8,齐向东：适当时候会发布大模型 奇安信对AI安全“三管一不管”,"/news,688561,1328244566.html",奇安信-U资讯,07-06 05:49
576,8,对话奇安信董事长齐向东：网络安全易攻难守或常态化 提早应对大模型导致的网络攻防失衡,"/news,688561,1328239061.html",奇安信-U资讯,07-06 05:28
1650,11,齐向东：奇安信会在实现可交付后发布类ChatGPT大模型,"/news,688561,1328215584.html",奇安信-U资讯,07-06 03:48
116,1,奇安信07月05日获沪股通增持5.95万股,"/news,688561,1327932880.html",奇安信-U资讯,07-06 09:29
112,0,奇安信：融资余额8.42亿元，创近一年新高（07-05）,"/news,688561,1327906360.html",奇安信-U资讯,07-06 07:41
1234,22,奇安信齐向东：用“零事故”标准迎接数智时代的安全挑战,"/news,688561,1327780763.html",奇安信-U资讯,07-05 05:16
112,0,奇安信07月04日获沪股通增持30.29万股,"/news,688561,1327466884.html",奇安信-U资讯,07-05 09:13
82,0,奇安信：连续6日融资净买入累计3408.79万元（07-04）,"/news,688561,1327451327.html",奇安信-U资讯,07-05 07:47
1744,17,奇安信：公司目前经营一切正常,"/news,688561,1327316894.html",奇安信-U资讯,07-04 04:56
749,4,奇安信：目前海外客户以“一带一路”国家为主 未来计划在法语区、斯坦俄语区等地建立相应办事机构,"/news,688561,1327140340.html",奇安信-U资讯,07-04 10:46
123,0,奇安信07月03日获沪股通增持94.42万股,"/news,688561,1327010846.html",奇安信-U资讯,07-04 09:15
99,0,奇安信：连续5日融资净买入累计3022.43万元（07-03）,"/news,688561,1326994365.html",奇安信-U资讯,07-04 07:43
881,12,齐向东：破解数据安全“三难” 推动网安产业大发展,"/news,688561,1326928161.html",奇安信-U资讯,07-03 08:22
219,0,奇安信：训练公司专有的类ChatGPT安全大模型 八大网络安全研发平台实现量产|直击业绩会,"/news,688561,1327010709.html",奇安信-U资讯,07-03 06:44
88,0,奇安信本周融资净买入2105.78万元，居软件开发板块第九,"/news,688561,1326464648.html",大眼看两融,07-02 03:06
107,0,奇安信本周沪股通持股市值增加3552.55万元，居软件开发板块第七,"/news,688561,1326459107.html",胖猫周周见,07-02 02:13
201,0,奇安信06月30日获沪股通增持13.17万股,"/news,688561,1326372913.html",奇安信-U资讯,07-01 08:16
113,0,奇安信：连续4日融资净买入累计2130.36万元（06-30）,"/news,688561,1326369242.html",奇安信-U资讯,07-01 07:49
154,0,奇安信06月29日获沪股通增持66.65万股,"/news,688561,1325941083.html",奇安信-U资讯,06-30 08:16
81,0,奇安信：连续3日融资净买入累计1865.42万元（06-29）,"/news,688561,1325934836.html",奇安信-U资讯,06-30 07:41
162,1,奇安信06月28日获沪股通增持23.78万股,"/news,688561,1325483871.html",奇安信-U资讯,06-29 08:10
70,0,奇安信：融资净买入716.02万元，融资余额8.06亿元（06-28）,"/news,688561,1325480587.html",奇安信-U资讯,06-29 07:52
124,0,奇安信06月27日被沪股通减持22.1万股,"/news,688561,1325009634.html",奇安信-U资讯,06-28 08:10
59,0,奇安信：融资净买入351.77万元，融资余额7.99亿元（06-27）,"/news,688561,1325005489.html",奇安信-U资讯,06-28 07:47
121,2,奇安信06月26日被沪股通减持12.64万股,"/news,688561,1324576627.html",奇安信-U资讯,06-27 08:15
65,1,奇安信：连续3日融资净偿还累计847.97万元（06-26）,"/news,688561,1324574060.html",奇安信-U资讯,06-27 08:00
74,0,奇安信连续3周融资净偿还合计3117.92万元,"/news,688561,1323974231.html",大眼看两融,06-25 03:04
76,0,奇安信：融资净偿还296.09万元，融资余额7.96亿元（06-21）,"/news,688561,1323736215.html",奇安信-U资讯,06-22 08:16
157,0,奇安信06月21日被沪股通减持79.8万股,"/news,688561,1323732964.html",奇安信-U资讯,06-22 07:53
1147,7,奇安信连续三年位居“中国网安产业竞争力50强”榜单第一名,"/news,688561,1323630388.html",奇安信-U资讯,06-21 03:46
590,3,奇安信荣获CCIA2023年网络安全优秀创新成果大赛两项优胜奖,"/news,688561,1323621343.html",奇安信-U资讯,06-21 03:25
153,3,奇安信06月20日被沪股通减持26.68万股,"/news,688561,1323263629.html",奇安信-U资讯,06-21 08:11
68,0,奇安信：融资净偿还527.29万元，融资余额7.99亿元（06-20）,"/news,688561,1323259468.html",奇安信-U资讯,06-21 07:53
135,1,奇安信06月19日被沪股通减持4.87万股,"/news,688561,1322762029.html",奇安信-U资讯,06-20 08:15
69,0,奇安信：融资净买入270.45万元，融资余额8.04亿元（06-19）,"/news,688561,1322757737.html",奇安信-U资讯,06-20 07:51
95,1,奇安信本周融资净偿还798.02万元，居软件开发板块第十五,"/news,688561,1322206396.html",大眼看两融,06-18 03:06
119,0,奇安信本周沪股通持股市值增加4930.98万元，居软件开发板块第六,"/news,688561,1322200814.html",胖猫周周见,06-18 02:07
177,0,奇安信06月16日获沪股通增持39.99万股,"/news,688561,1322101200.html",奇安信-U资讯,06-17 08:11
80,0,奇安信：连续4日融资净偿还累计1576.68万元（06-16）,"/news,688561,1322097433.html",奇安信-U资讯,06-17 07:44
3486,15,奇安信因信息披露违规 遭上交所警告,"/news,688561,1321980522.html",奇安信-U资讯,06-16 04:24
122,1,奇安信06月15日被沪股通减持3.03万股,"/news,688561,1321627345.html",奇安信-U资讯,06-16 08:05
70,0,奇安信：连续3日融资净偿还累计1106.97万元（06-15）,"/news,688561,1321624373.html",奇安信-U资讯,06-16 07:50
124,1,奇安信06月14日被沪股通减持7.68万股,"/news,688561,1321110562.html",奇安信-U资讯,06-15 08:05
74,0,奇安信：融资净偿还82.11万元，融资余额8.09亿元（06-14）,"/news,688561,1321106250.html",奇安信-U资讯,06-15 07:42
165,0,奇安信06月13日获沪股通增持42.78万股,"/news,688561,1320602262.html",奇安信-U资讯,06-14 08:04
67,0,奇安信：融资净偿还708.9万元，融资余额8.1亿元（06-13）,"/news,688561,1320598067.html",奇安信-U资讯,06-14 07:42
827,3,【调研快报】奇安信接待Central Asset等多家机构调研,"/news,688561,1320530263.html",奇安信-U资讯,06-13 08:36
872,2,奇安信：2023年公司开辟了全新渠道CBG营销体系,"/news,688561,1320511643.html",奇安信-U资讯,06-13 07:15
153,0,奇安信06月12日获沪股通增持11.83万股,"/news,688561,1320120238.html",奇安信-U资讯,06-13 08:01
66,0,奇安信：融资净买入778.66万元，融资余额8.17亿元（06-12）,"/news,688561,1320117275.html",奇安信-U资讯,06-13 07:45
69,0,奇安信本周融资净偿还1766.97万元，居软件开发板块第十七,"/news,688561,1319571020.html",大眼看两融,06-11 03:07
109,0,沪股通连续2周净买入奇安信 累计净买入8650.38万元,"/news,688561,1319564607.html",胖猫周周见,06-11 02:07
197,0,奇安信06月09日获沪股通增持40.93万股,"/news,688561,1319469973.html",奇安信-U资讯,06-10 08:08
69,0,奇安信：融资净偿还934.91万元，融资余额8.09亿元（06-09）,"/news,688561,1319466182.html",奇安信-U资讯,06-10 07:43
61,0,奇安信：融资净买入110.28万元，融资余额8.19亿元（06-08）,"/news,688561,1318983440.html",奇安信-U资讯,06-09 08:08
87,1,奇安信06月08日被沪股通减持9.25万股,"/news,688561,1318980921.html",奇安信-U资讯,06-09 07:56
150,1,奇安信06月07日获沪股通增持13.5万股,"/news,688561,1318484109.html",奇安信-U资讯,06-08 07:58
63,0,奇安信：融资净偿还339.1万元，融资余额8.18亿元（06-07）,"/news,688561,1318481118.html",奇安信-U资讯,06-08 07:42
172,2,奇安信06月06日被沪股通减持25.28万股,"/news,688561,1318011688.html",奇安信-U资讯,06-07 08:00
63,0,奇安信：融资净偿还802.28万元，融资余额8.21亿元（06-06）,"/news,688561,1318007729.html",奇安信-U资讯,06-07 07:39
128,0,奇安信06月05日获沪股通增持3.39万股,"/news,688561,1317488096.html",奇安信-U资讯,06-06 08:08
73,0,奇安信：融资净买入199.04万元，融资余额8.29亿元（06-05）,"/news,688561,1317483096.html",奇安信-U资讯,06-06 07:41
74,0,奇安信本周融资净买入2630.99万元，居软件开发板块第十二,"/news,688561,1316969137.html",大眼看两融,06-04 03:06
96,0,奇安信本周沪股通持股市值增加7266.45万元，居软件开发板块第七,"/news,688561,1316963681.html",胖猫周周见,06-04 02:07
306,0,奇安信06月02日获沪股通增持29.44万股,"/news,688561,1316881640.html",奇安信-U资讯,06-03 08:07
157,0,奇安信：融资净偿还348.29万元，融资余额8.27亿元（06-02）,"/news,688561,1316878279.html",奇安信-U资讯,06-03 07:44
269,0,奇安信06月01日获沪股通增持4.25万股,"/news,688561,1316373492.html",奇安信-U资讯,06-02 08:07
220,0,奇安信：连续6日融资净买入累计3005.71万元（06-01）,"/news,688561,1316368825.html",奇安信-U资讯,06-02 07:45
311,0,奇安信05月31日获沪股通增持89.6万股,"/news,688561,1315812641.html",奇安信-U资讯,06-01 08:09
211,0,奇安信：连续5日融资净买入累计1590.89万元（05-31）,"/news,688561,1315804601.html",奇安信-U资讯,06-01 07:43
947,1,【调研快报】奇安信接待HSBC Global Asset Management等多家机构调研,"/news,688561,1315219024.html",奇安信-U资讯,05-31 10:09
276,1,奇安信05月30日获沪股通增持21.19万股,"/news,688561,1315119781.html",奇安信-U资讯,05-31 08:09
197,0,奇安信：连续4日融资净买入累计924.51万元（05-30）,"/news,688561,1315115264.html",奇安信-U资讯,05-31 07:44
1033,4,奇安信齐向东：发展是第一要务，未来安全问题不会拖AI后腿,"/news,688561,1315014104.html",奇安信-U资讯,05-30 05:24
893,5,奇安信齐向东：为智能城市网络安全树立“雄安样板”,"/news,688561,1314971891.html",奇安信-U资讯,05-30 03:18
382,0,直击2023中关村论坛|专访奇安信董事长齐向东：发展数字经济要解决好数据安全难题,"/news,688561,1314927416.html",奇安信-U资讯,05-30 09:19
4918,0,奇安信05月29日被沪股通减持20.41万股,"/news,688561,1314618724.html",奇安信-U资讯,05-30 08:09
194,0,奇安信：连续3日融资净买入累计721.74万元（05-29）,"/news,688561,1314614725.html",奇安信-U资讯,05-30 07:47
