read amount,comments,title,content link,author,create time
60,0,科沃斯07月12日获沪股通增持12.35万股,"/news,603486,1330242384.html",科沃斯资讯,07-13 09:15
63,0,科沃斯：融资净偿还692.24万元，融资余额1.79亿元（07-12）,"/news,603486,1330222448.html",科沃斯资讯,07-13 07:32
68,0,科沃斯07月11日被沪股通减持13.91万股,"/news,603486,1329745616.html",科沃斯资讯,07-12 09:12
63,0,科沃斯：融资净买入722.61万元，融资余额1.86亿元（07-11）,"/news,603486,1329729168.html",科沃斯资讯,07-12 07:34
107,2,科沃斯07月10日被沪股通减持26.97万股,"/news,603486,1329310465.html",科沃斯资讯,07-11 09:07
76,0,科沃斯：融资净买入353.67万元，融资余额1.79亿元（07-10）,"/news,603486,1329295936.html",科沃斯资讯,07-11 07:35
563,5,国联证券给予科沃斯增持评级 双轮驱动 持续领跑清洁电器赛道,"/news,603486,1329214446.html",科沃斯资讯,07-10 06:22
184,3,国联证券首次给予科沃斯增持评级 目标价83.15元,"/news,603486,1329213333.html",公司研报提示,07-10 06:20
90,0,科沃斯本周融资净偿还166.3万元，居家电行业板块第十八,"/news,603486,1328842965.html",大眼看两融,07-09 03:08
82,0,科沃斯本周沪股通持股市值增加8599.93万元，居家电行业板块第三,"/news,603486,1328837319.html",胖猫周周见,07-09 02:15
231,4,科沃斯07月07日获沪股通增持16.36万股,"/news,603486,1328767233.html",科沃斯资讯,07-08 09:32
86,0,科沃斯：融资净偿还750.02万元，融资余额1.75亿元（07-07）,"/news,603486,1328759721.html",科沃斯资讯,07-08 07:42
102,0,科沃斯07月06日获沪股通增持15.68万股,"/news,603486,1328380042.html",科沃斯资讯,07-07 09:09
76,0,科沃斯：连续3日融资净买入累计910.44万元（07-06）,"/news,603486,1328364983.html",科沃斯资讯,07-07 07:37
111,0,科沃斯07月05日获沪股通增持20.29万股,"/news,603486,1327921797.html",科沃斯资讯,07-06 09:11
89,0,科沃斯：融资净买入362.23万元，融资余额1.78亿元（07-05）,"/news,603486,1327906289.html",科沃斯资讯,07-06 07:41
130,3,科沃斯07月04日获沪股通增持36.43万股,"/news,603486,1327464271.html",科沃斯资讯,07-05 09:05
68,0,科沃斯：融资净买入88.91万元，融资余额1.74亿元（07-04）,"/news,603486,1327448750.html",科沃斯资讯,07-05 07:33
76,0,科沃斯07月03日获沪股通增持19.81万股,"/news,603486,1327010845.html",科沃斯资讯,07-04 09:14
80,0,科沃斯：连续4日融资净偿还累计3153.09万元（07-03）,"/news,603486,1326993843.html",科沃斯资讯,07-04 07:40
132,0,科沃斯：可转债转股价格调整为176.45元/股,"/news,603486,1327349020.html",科沃斯资讯,07-03 06:34
474,0,科沃斯：可转债转股价格调整为176.45元/股,"/news,603486,1326896241.html",科沃斯资讯,07-03 06:34
88,0,科沃斯：第二季度“科沃转债”转股32股 累计转股1469股,"/news,603486,1327348755.html",科沃斯资讯,07-03 06:23
243,1,科沃斯：第二季度“科沃转债”转股32股 累计转股1469股,"/news,603486,1326892547.html",科沃斯资讯,07-03 06:23
825,11,大宗交易：科沃斯成交2170.56万元，折价5.00%（07-03）,"/news,603486,1326876929.html",科沃斯资讯,07-03 05:18
180,0,A股家电板块震荡走高 科沃斯、小崧股份涨超8%,"/news,603486,1327346540.html",科沃斯资讯,07-03 10:45
1870,0,A股家电板块震荡走高 科沃斯、小崧股份涨超8%,"/news,603486,1326680233.html",科沃斯资讯,07-03 10:45
84,0,科沃斯机器人大会举办人才分论坛 共建泛机器人行业人才发展未来,"/news,603486,1327345317.html",科沃斯资讯,07-02 10:09
674,1,科沃斯机器人大会举办人才分论坛 共建泛机器人行业人才发展未来,"/news,603486,1326512353.html",科沃斯资讯,07-02 10:09
80,0,科沃斯本周融资净偿还1771.56万元，居家电行业板块第四,"/news,603486,1326465406.html",大眼看两融,07-02 03:07
74,0,科沃斯本周沪股通持股市值减少3063.96万元，居家电行业板块第八,"/news,603486,1326460102.html",胖猫周周见,07-02 02:16
1098,2,科沃斯机器人大会举办投资分论坛 探索未来机器人产业无限可能,"/news,603486,1326411926.html",科沃斯资讯,07-01 08:15
97,0,科沃斯06月30日被沪股通减持8.53万股,"/news,603486,1326372132.html",科沃斯资讯,07-01 08:10
60,0,科沃斯：连续3日融资净偿还累计2826.38万元（06-30）,"/news,603486,1326367726.html",科沃斯资讯,07-01 07:37
960,4,科沃斯聚势向新 助力苏州全力打造机器人产业样板城市,"/news,603486,1326331193.html",科沃斯资讯,06-30 10:02
687,0,百余家机器人企业参展 首届科沃斯机器人大会人气旺,"/news,603486,1326287636.html",科沃斯资讯,06-30 06:09
512,5,大宗交易：科沃斯成交2770.5万元，折价5.00%（06-30）,"/news,603486,1326277392.html",科沃斯资讯,06-30 05:17
981,8,科沃斯钱程：聚力合作 迎接服务机器人产业下一个增长拐点,"/news,603486,1326131861.html",科沃斯资讯,06-30 12:57
77,0,科沃斯6月30日快速反弹,"/news,603486,1325985685.html",科沃斯资讯,06-30 09:41
56,1,科沃斯：融资净偿还43.83万元，融资余额2.03亿元（06-29）,"/news,603486,1325933359.html",科沃斯资讯,06-30 07:33
89,0,科沃斯6月29日加速下跌,"/news,603486,1325518375.html",科沃斯资讯,06-29 09:37
97,1,科沃斯06月28日被沪股通减持12.35万股,"/news,603486,1325484812.html",科沃斯资讯,06-29 08:16
59,0,科沃斯：融资净偿还202.66万元，融资余额2.03亿元（06-28）,"/news,603486,1325477385.html",科沃斯资讯,06-29 07:30
117,0,科沃斯06月27日被沪股通减持32.72万股,"/news,603486,1325009615.html",科沃斯资讯,06-28 08:10
65,0,科沃斯：融资净买入989.16万元，融资余额2.05亿元（06-27）,"/news,603486,1325004371.html",科沃斯资讯,06-28 07:40
79,0,科沃斯6月27日盘中涨幅达5%,"/news,603486,1324821405.html",科沃斯资讯,06-27 02:30
93,0,科沃斯06月26日获沪股通增持15.08万股,"/news,603486,1324575516.html",科沃斯资讯,06-27 08:08
60,0,科沃斯：融资净买入65.66万元，融资余额1.95亿元（06-26）,"/news,603486,1324572619.html",科沃斯资讯,06-27 07:51
73,0,科沃斯6月26日盘中涨幅达5%,"/news,603486,1324154600.html",科沃斯资讯,06-26 09:44
110,0,科沃斯本周融资净偿还1062.31万元，居家电行业板块第三,"/news,603486,1323974510.html",大眼看两融,06-25 03:05
84,0,科沃斯：连续3日融资净偿还累计1062.31万元（06-21）,"/news,603486,1323735497.html",科沃斯资讯,06-22 08:11
131,0,科沃斯06月21日获沪股通增持17.06万股,"/news,603486,1323733358.html",科沃斯资讯,06-22 07:56
84,0,科沃斯06月20日获沪股通增持6.68万股,"/news,603486,1323262864.html",科沃斯资讯,06-21 08:08
65,0,科沃斯：融资净偿还530.39万元，融资余额1.98亿元（06-20）,"/news,603486,1323256530.html",科沃斯资讯,06-21 07:39
90,0,科沃斯06月19日获沪股通增持1.66万股,"/news,603486,1322760842.html",科沃斯资讯,06-20 08:09
65,0,科沃斯：融资净偿还144.57万元，融资余额2.04亿元（06-19）,"/news,603486,1322755830.html",科沃斯资讯,06-20 07:39
72,0,科沃斯本周融资净偿还1453.52万元，居家电行业板块第九,"/news,603486,1322206526.html",大眼看两融,06-18 03:06
87,0,科沃斯本周获沪股通增持19.07万股 最新持股量1586.72万股,"/news,603486,1322201879.html",胖猫周周见,06-18 02:10
140,0,科沃斯06月16日被沪股通减持54.5万股,"/news,603486,1322100508.html",科沃斯资讯,06-17 08:06
72,0,科沃斯：融资净买入246.77万元，融资余额2.05亿元（06-16）,"/news,603486,1322096695.html",科沃斯资讯,06-17 07:38
1473,5,扫地机5月销售额恢复正增长 618推升弱复苏预期|行业动态,"/news,603486,1322020482.html",科沃斯资讯,06-16 07:12
119,0,科沃斯06月15日获沪股通增持56.53万股,"/news,603486,1321627244.html",科沃斯资讯,06-16 08:04
76,0,XD科沃斯：融资净偿还1271.71万元，融资余额2.03亿元（06-15）,"/news,603486,1321625138.html",科沃斯资讯,06-16 07:54
81,0,XD科沃斯6月15日盘中涨幅达5%,"/news,603486,1321202998.html",科沃斯资讯,06-15 10:05
98,0,科沃斯06月14日被沪股通减持14.32万股,"/news,603486,1321109677.html",科沃斯资讯,06-15 08:01
76,0,科沃斯：融资净买入195.85万元，融资余额2.15亿元（06-14）,"/news,603486,1321104825.html",科沃斯资讯,06-15 07:34
114,0,科沃斯06月13日被沪股通减持39.28万股,"/news,603486,1320602666.html",科沃斯资讯,06-14 08:06
76,0,科沃斯：融资净买入491.61万元，融资余额2.13亿元（06-13）,"/news,603486,1320599026.html",科沃斯资讯,06-14 07:47
106,0,科沃斯06月12日获沪股通增持70.65万股,"/news,603486,1320120127.html",科沃斯资讯,06-13 08:01
71,0,科沃斯：融资净偿还1116.03万元，融资余额2.08亿元（06-12）,"/news,603486,1320116021.html",科沃斯资讯,06-13 07:38
66,0,科沃斯6月12日盘中涨幅达5%,"/news,603486,1319870356.html",科沃斯资讯,06-12 01:22
144,2,科沃斯6月12日快速反弹,"/news,603486,1319689986.html",科沃斯资讯,06-12 09:36
155,0,科沃斯本周融资净买入2825.36万元，居家电行业板块第二,"/news,603486,1319571326.html",大眼看两融,06-11 03:07
102,0,科沃斯本周沪股通持股市值减少6803.43万元，居家电行业板块第四,"/news,603486,1319564924.html",胖猫周周见,06-11 02:08
150,0,科沃斯06月09日被沪股通减持24.72万股,"/news,603486,1319469251.html",科沃斯资讯,06-10 08:03
108,0,科沃斯：融资净买入632.99万元，融资余额2.2亿元（06-09）,"/news,603486,1319464696.html",科沃斯资讯,06-10 07:33
120,0,科沃斯6月9日盘中跌幅达5%,"/news,603486,1319164079.html",科沃斯资讯,06-09 11:19
61,0,科沃斯：融资净买入290.66万元，融资余额2.13亿元（06-08）,"/news,603486,1318982193.html",科沃斯资讯,06-09 08:02
99,0,科沃斯06月08日获沪股通增持12.23万股,"/news,603486,1318981020.html",科沃斯资讯,06-09 07:56
121,0,科沃斯06月07日被沪股通减持65.24万股,"/news,603486,1318484426.html",科沃斯资讯,06-08 08:00
67,0,科沃斯：融资净偿还1.66万元，融资余额2.1亿元（06-07）,"/news,603486,1318480445.html",科沃斯资讯,06-08 07:38
86,0,科沃斯：连续4日融资净买入累计2591.75万元（06-06）,"/news,603486,1318007076.html",科沃斯资讯,06-07 07:36
135,0,科沃斯06月05日被沪股通减持16.67万股,"/news,603486,1317486990.html",科沃斯资讯,06-06 08:02
91,0,科沃斯：连续3日融资净买入累计2519.65万元（06-05）,"/news,603486,1317481816.html",科沃斯资讯,06-06 07:34
104,0,科沃斯本周融资净买入198.83万元，居家电行业板块第十九,"/news,603486,1316969785.html",大眼看两融,06-04 03:07
103,0,科沃斯本周获沪股通增持5.12万股 最新持股量1662.9万股,"/news,603486,1316963905.html",胖猫周周见,06-04 02:08
355,0,科沃斯06月02日获沪股通增持38.66万股,"/news,603486,1316881307.html",科沃斯资讯,06-03 08:04
175,0,科沃斯：融资净买入467.51万元，融资余额1.91亿元（06-02）,"/news,603486,1316877116.html",科沃斯资讯,06-03 07:36
190,0,科沃斯6月2日盘中涨幅达5%,"/news,603486,1316502198.html",科沃斯资讯,06-02 10:36
232,1,科沃斯6月2日快速回调,"/news,603486,1316415329.html",科沃斯资讯,06-02 09:37
230,0,科沃斯06月01日获沪股通增持4.7万股,"/news,603486,1316372165.html",科沃斯资讯,06-02 08:03
174,0,科沃斯：融资净买入220.87万元，融资余额1.87亿元（06-01）,"/news,603486,1316367852.html",科沃斯资讯,06-02 07:40
230,1,科沃斯05月31日被沪股通减持6.11万股,"/news,603486,1315810057.html",科沃斯资讯,06-01 08:01
198,0,科沃斯：连续3日融资净偿还累计489.55万元（05-31）,"/news,603486,1315802329.html",科沃斯资讯,06-01 07:35
278,1,科沃斯05月30日被沪股通减持15.7万股,"/news,603486,1315119529.html",科沃斯资讯,05-31 08:08
194,0,科沃斯：融资净偿还304.78万元，融资余额1.85亿元（05-30）,"/news,603486,1315114730.html",科沃斯资讯,05-31 07:41
233,1,科沃斯05月29日被沪股通减持16.43万股,"/news,603486,1314619273.html",科沃斯资讯,05-30 08:12
189,0,科沃斯：融资净偿还111.26万元，融资余额1.88亿元（05-29）,"/news,603486,1314613112.html",科沃斯资讯,05-30 07:37
327,1,科沃斯本周融资净偿还2768.91万元，居家电行业板块第三,"/news,603486,1314051936.html",大眼看两融,05-28 03:08
334,0,科沃斯本周沪股通持股市值减少7564.43万元，居家电行业板块第五,"/news,603486,1314046250.html",胖猫周周见,05-28 02:10
785,0,科沃斯：融资净买入243.05万元，融资余额1.89亿元（05-26）,"/news,603486,1313943267.html",科沃斯资讯,05-27 07:41
376,0,科沃斯05月25日获沪股通增持9.54万股,"/news,603486,1313465247.html",科沃斯资讯,05-26 08:02
271,0,科沃斯：连续4日融资净偿还累计3011.96万元（05-25）,"/news,603486,1313460237.html",科沃斯资讯,05-26 07:36
333,0,科沃斯05月24日被沪股通减持38.94万股,"/news,603486,1312951804.html",科沃斯资讯,05-25 08:01
271,0,科沃斯：连续3日融资净偿还累计2724.32万元（05-24）,"/news,603486,1312947468.html",科沃斯资讯,05-25 07:37
310,1,科沃斯05月23日被沪股通减持28.45万股,"/news,603486,1312468121.html",科沃斯资讯,05-24 08:07
319,0,科沃斯：融资净偿还1940.44万元，融资余额1.91亿元（05-23）,"/news,603486,1312461890.html",科沃斯资讯,05-24 07:39
347,0,科沃斯05月22日被沪股通减持44.24万股,"/news,603486,1311992086.html",科沃斯资讯,05-23 08:10
297,0,科沃斯：融资净偿还706.7万元，融资余额2.1亿元（05-22）,"/news,603486,1311986562.html",科沃斯资讯,05-23 07:43
4093,7,洗地机成为消费市场“新宠” 能取代扫地机器人吗？,"/news,603486,1311721177.html",科沃斯资讯,05-22 11:43
259,0,科沃斯5月22日盘中涨幅达5%,"/news,603486,1311632744.html",科沃斯资讯,05-22 10:15
464,0,科沃斯本周融资净买入1786.04万元，居家电行业板块第七,"/news,603486,1311448480.html",大眼看两融,05-21 03:08
392,0,科沃斯本周被沪股通减持8.54万股 最新持股量1759.87万股,"/news,603486,1311441962.html",胖猫周周见,05-21 02:08
392,0,科沃斯05月19日被沪股通减持9.67万股,"/news,603486,1311351392.html",科沃斯资讯,05-20 08:05
351,0,科沃斯：连续3日融资净买入累计1346.28万元（05-19）,"/news,603486,1311346375.html",科沃斯资讯,05-20 07:37
265,0,科沃斯5月19日盘中涨幅达5%,"/news,603486,1311034397.html",科沃斯资讯,05-19 10:58
353,0,海通国际维持科沃斯优于大市评级 目标价82元,"/news,603486,1310905023.html",公司研报提示,05-19 09:30
305,1,科沃斯05月18日被沪股通减持27.97万股,"/news,603486,1310874615.html",科沃斯资讯,05-19 08:05
289,0,科沃斯：融资净买入393.11万元，融资余额2.13亿元（05-18）,"/news,603486,1310869787.html",科沃斯资讯,05-19 07:42
369,1,科沃斯05月17日获沪股通增持32.66万股,"/news,603486,1310370017.html",科沃斯资讯,05-18 08:09
272,0,科沃斯：融资净买入589.34万元，融资余额2.1亿元（05-17）,"/news,603486,1310364111.html",科沃斯资讯,05-18 07:40
425,1,招商证券维持科沃斯强烈推荐评级 预计2023年净利润同比增长19.11%,"/news,603486,1310142642.html",公司研报提示,05-17 01:48
345,0,科沃斯05月16日被沪股通减持4.03万股,"/news,603486,1309902830.html",科沃斯资讯,05-17 08:06
301,0,科沃斯：融资净偿还33.21万元，融资余额2.04亿元（05-16）,"/news,603486,1309895640.html",科沃斯资讯,05-17 07:37
358,0,科沃斯：连续3日融资净买入累计985.63万元（05-15）,"/news,603486,1309425945.html",科沃斯资讯,05-16 07:37
381,0,科沃斯本周融资净买入718.49万元，居家电行业板块第六,"/news,603486,1308874132.html",大眼看两融,05-14 03:08
405,0,科沃斯本周沪股通持股市值增加5131.53万元，居家电行业板块第一,"/news,603486,1308867215.html",胖猫周周见,05-14 02:09
844,0,科沃斯05月12日获沪股通增持17.72万股,"/news,603486,1308747253.html",科沃斯资讯,05-13 08:10
327,0,科沃斯：融资净买入112.88万元，融资余额1.99亿元（05-12）,"/news,603486,1308742050.html",科沃斯资讯,05-13 07:34
1169,1,科沃斯：公司未来家用服务机器人智能性和使用体验将持续提升,"/news,603486,1308458931.html",科沃斯资讯,05-12 11:26
1424,7,科沃斯董事长钱东奇：洗地机市场渗透率仍不足 已在运用大模型相关技术,"/news,603486,1308580388.html",科沃斯资讯,05-12 08:25
279,0,科沃斯05月11日被沪股通减持5.5万股,"/news,603486,1308274105.html",科沃斯资讯,05-12 07:59
244,0,科沃斯：融资净买入399.78万元，融资余额1.98亿元（05-11）,"/news,603486,1308268689.html",科沃斯资讯,05-12 07:37
1295,0,科沃斯、石头科技去年增收不增利，生活电器还有“优等生”？,"/news,603486,1307969265.html",科沃斯资讯,05-11 11:34
344,0,科沃斯05月10日获沪股通增持24.88万股,"/news,603486,1307776426.html",科沃斯资讯,05-11 08:05
298,0,科沃斯：融资净偿还73.92万元，融资余额1.94亿元（05-10）,"/news,603486,1307770238.html",科沃斯资讯,05-11 07:37
331,0,科沃斯05月09日获沪股通增持4.41万股,"/news,603486,1307267308.html",科沃斯资讯,05-10 08:05
276,0,科沃斯：融资净偿还41.79万元，融资余额1.95亿元（05-09）,"/news,603486,1307261062.html",科沃斯资讯,05-10 07:33
400,2,光大证券维持科沃斯增持评级 预计2023年净利润同比增长8.33%,"/news,603486,1306967984.html",公司研报提示,05-09 01:15
