read amount,comments,title,content link,author,create time
150,0,中金公司维持华鲁恒升跑赢行业评级 目标价42元,"/news,600426,1330269392.html",公司研报提示,07-13 09:38
120,0,招商证券维持华鲁恒升强烈推荐评级 预计2023年净利润同比减少25.57%,"/news,600426,1330241075.html",公司研报提示,07-13 09:11
57,0,华鲁恒升：融资净买入2409.38万元，融资余额4.07亿元（07-12）,"/news,600426,1330224596.html",华鲁恒升资讯,07-13 07:43
93,0,华鲁恒升07月12日获沪股通增持195.34万股,"/news,600426,1330224401.html",华鲁恒升资讯,07-13 07:42
839,5,华鲁恒升：上半年净利同比预降61.2%-63.41%,"/news,600426,1330088399.html",华鲁恒升资讯,07-12 04:31
81,0,华鲁恒升：预计23年半年度归母净利润同比下降61.20%至63.41%,"/news,600426,1330086926.html",股友O7252808R7,07-12 04:28
974,5,华鲁恒升：部分产品价格大跌 上半年预盈16.5亿元至17.5亿元 同比降61.20%到63.41%,"/news,600426,1330087005.html",华鲁恒升资讯,07-12 04:23
75,0,华鲁恒升：融资余额3.83亿元，创近一年新低（07-11）,"/news,600426,1329731020.html",华鲁恒升资讯,07-12 07:44
95,0,华鲁恒升07月11日获沪股通增持31.11万股,"/news,600426,1329730617.html",华鲁恒升资讯,07-12 07:42
78,0,华鲁恒升：融资净买入103.95万元，融资余额3.94亿元（07-10）,"/news,600426,1329297171.html",华鲁恒升资讯,07-11 07:44
117,0,华鲁恒升07月10日被沪股通减持45.68万股,"/news,600426,1329296652.html",华鲁恒升资讯,07-11 07:41
361,0,注意！华鲁恒升将于7月28日召开股东大会,"/news,600426,1329223165.html",华鲁恒升资讯,07-10 07:06
96,0,华鲁恒升本周融资净偿还470.09万元，居化学原料板块第十一,"/news,600426,1328842516.html",大眼看两融,07-09 03:07
103,0,华鲁恒升本周沪股通持股市值减少5068.31万元，居化学原料板块第二,"/news,600426,1328837815.html",胖猫周周见,07-09 02:16
120,0,华鲁恒升07月07日被沪股通减持17.51万股,"/news,600426,1328760446.html",华鲁恒升资讯,07-08 07:48
88,0,华鲁恒升：连续3日融资净偿还累计1053.21万元（07-07）,"/news,600426,1328758598.html",华鲁恒升资讯,07-08 07:32
114,1,华鲁恒升07月06日被沪股通减持45.33万股,"/news,600426,1328366255.html",华鲁恒升资讯,07-07 07:44
71,0,华鲁恒升：融资净偿还733.32万元，融资余额3.94亿元（07-06）,"/news,600426,1328363911.html",华鲁恒升资讯,07-07 07:30
121,1,华鲁恒升07月05日被沪股通减持39.86万股,"/news,600426,1327906960.html",华鲁恒升资讯,07-06 07:45
85,0,华鲁恒升：融资净偿还195.39万元，融资余额4.01亿元（07-05）,"/news,600426,1327904921.html",华鲁恒升资讯,07-06 07:34
95,0,华鲁恒升07月04日被沪股通减持32.29万股,"/news,600426,1327449752.html",华鲁恒升资讯,07-05 07:39
82,0,华鲁恒升：连续4日融资净买入累计1560.27万元（07-04）,"/news,600426,1327447999.html",华鲁恒升资讯,07-05 07:29
535,5,大宗交易：机构账户卖出华鲁恒升882.57万元（07-04）,"/news,600426,1327321671.html",华鲁恒升资讯,07-04 05:17
93,0,华鲁恒升：连续3日融资净买入累计1305.9万元（07-03）,"/news,600426,1326994045.html",华鲁恒升资讯,07-04 07:41
85,0,华鲁恒升07月03日被沪股通减持26.78万股,"/news,600426,1326993561.html",华鲁恒升资讯,07-04 07:38
85,0,华鲁恒升本周融资净偿还711.4万元，居化学原料板块第十一,"/news,600426,1326465780.html",大眼看两融,07-02 03:08
141,1,华鲁恒升本周沪股通持股市值减少3728.96万元，居化学原料板块第二,"/news,600426,1326459068.html",胖猫周周见,07-02 02:13
107,0,华鲁恒升06月30日被沪股通减持38.83万股,"/news,600426,1326368150.html",华鲁恒升资讯,07-01 07:41
82,0,华鲁恒升：融资净买入341.89万元，融资余额3.97亿元（06-30）,"/news,600426,1326367334.html",华鲁恒升资讯,07-01 07:34
68,0,华鲁恒升：融资净买入635.26万元，融资余额3.94亿元（06-29）,"/news,600426,1325936243.html",华鲁恒升资讯,06-30 07:49
87,0,华鲁恒升06月29日被沪股通减持13.24万股,"/news,600426,1325934103.html",华鲁恒升资讯,06-30 07:37
81,0,华鲁恒升06月28日被沪股通减持45.1万股,"/news,600426,1325479256.html",华鲁恒升资讯,06-29 07:43
62,0,华鲁恒升：融资余额3.87亿元，创近一年新低（06-28）,"/news,600426,1325478147.html",华鲁恒升资讯,06-29 07:36
95,0,华鲁恒升：融资余额3.9亿元，创近一年新低（06-27）,"/news,600426,1325002738.html",华鲁恒升资讯,06-28 07:30
398,1,大宗交易：华鲁恒升成交950.44万元，溢价0.03%（06-27）,"/news,600426,1324886770.html",华鲁恒升资讯,06-27 05:18
126,2,华鲁恒升06月26日被沪股通减持21.14万股,"/news,600426,1324569766.html",华鲁恒升资讯,06-27 07:33
60,0,华鲁恒升：融资净偿还409.62万元，融资余额4亿元（06-26）,"/news,600426,1324569676.html",华鲁恒升资讯,06-27 07:33
80,0,融资融券周汇总：华鲁恒升本周融资净买入59.43万元,"/news,600426,1323974635.html",大眼看两融,06-25 03:05
93,0,华鲁恒升：融资净偿还6.06万元，融资余额4.04亿元（06-21）,"/news,600426,1323734746.html",华鲁恒升资讯,06-22 08:06
130,0,华鲁恒升06月21日被沪股通减持85.48万股,"/news,600426,1323730063.html",华鲁恒升资讯,06-22 07:30
112,0,华鲁恒升06月20日获沪股通增持72.87万股,"/news,600426,1323257845.html",华鲁恒升资讯,06-21 07:45
73,0,华鲁恒升：融资净买入415.9万元，融资余额4.04亿元（06-20）,"/news,600426,1323255163.html",华鲁恒升资讯,06-21 07:32
89,0,华鲁恒升06月19日被沪股通减持39.36万股,"/news,600426,1322756116.html",华鲁恒升资讯,06-20 07:41
65,0,华鲁恒升：融资净偿还350.41万元，融资余额4亿元（06-19）,"/news,600426,1322754492.html",华鲁恒升资讯,06-20 07:31
104,0,华鲁恒升本周融资净偿还1126.59万元，居化学原料板块第七,"/news,600426,1322206988.html",大眼看两融,06-18 03:07
184,0,华鲁恒升本周被沪股通减持5.03亿元，周内减持市值两市排名第七,"/news,600426,1322201669.html",胖猫周周见,06-18 02:09
156,2,华鲁恒升06月16日被沪股通减持243.83万股,"/news,600426,1322097812.html",华鲁恒升资讯,06-17 07:46
88,0,华鲁恒升：融资净买入722.53万元，融资余额4.04亿元（06-16）,"/news,600426,1322095458.html",华鲁恒升资讯,06-17 07:29
128,1,华鲁恒升06月15日被沪股通减持246.8万股,"/news,600426,1321620958.html",华鲁恒升资讯,06-16 07:32
73,0,华鲁恒升：融资净买入210.82万元，融资余额3.97亿元（06-15）,"/news,600426,1321620395.html",华鲁恒升资讯,06-16 07:30
193,1,华鲁恒升06月14日被沪股通减持1022.72万股,"/news,600426,1321104890.html",华鲁恒升资讯,06-15 07:35
93,0,华鲁恒升：融资余额3.94亿元，创近一年新低（06-14）,"/news,600426,1321104087.html",华鲁恒升资讯,06-15 07:31
104,0,华鲁恒升6月14日快速上涨,"/news,600426,1320664037.html",华鲁恒升资讯,06-14 09:48
120,1,华鲁恒升06月13日被沪股通减持143.24万股,"/news,600426,1320597248.html",华鲁恒升资讯,06-14 07:37
62,0,华鲁恒升：融资净买入668.6万元，融资余额4.12亿元（06-13）,"/news,600426,1320596210.html",华鲁恒升资讯,06-14 07:31
119,0,华鲁恒升06月12日获沪股通增持40.15万股,"/news,600426,1320115627.html",华鲁恒升资讯,06-13 07:36
72,0,华鲁恒升：融资净偿还955.4万元，融资余额4.05亿元（06-12）,"/news,600426,1320114509.html",华鲁恒升资讯,06-13 07:29
115,0,华鲁恒升本周融资净买入1857.47万元，居化学原料板块第二,"/news,600426,1319571843.html",大眼看两融,06-11 03:08
108,0,华鲁恒升本周沪股通持股市值减少1.1亿元，居化学原料板块第一,"/news,600426,1319565699.html",胖猫周周见,06-11 02:10
133,0,华鲁恒升06月09日获沪股通增持125.4万股,"/news,600426,1319466184.html",华鲁恒升资讯,06-10 07:44
81,0,华鲁恒升：融资净买入1040.64万元，融资余额4.15亿元（06-09）,"/news,600426,1319464501.html",华鲁恒升资讯,06-10 07:32
102,0,华鲁恒升06月08日被沪股通减持91.08万股,"/news,600426,1318976583.html",华鲁恒升资讯,06-09 07:31
76,0,华鲁恒升：融资净偿还510.78万元，融资余额4.05亿元（06-08）,"/news,600426,1318976080.html",华鲁恒升资讯,06-09 07:28
110,0,华鲁恒升06月07日被沪股通减持201.04万股,"/news,600426,1318481351.html",华鲁恒升资讯,06-08 07:44
85,0,XD华鲁恒：连续3日融资净买入累计1327.61万元（06-07）,"/news,600426,1318479137.html",华鲁恒升资讯,06-08 07:31
