read amount,comments,title,content link,author,create time
956,4,A股白酒概念股午后走高 今世缘涨超8%,"/news,603369,1330458514.html",今世缘资讯,07-13 01:28
39,0,今世缘7月13日盘中涨幅达5%,"/news,603369,1330406174.html",今世缘资讯,07-13 11:27
74,0,今世缘7月13日快速上涨,"/news,603369,1330262245.html",今世缘资讯,07-13 09:33
71,0,今世缘07月12日获沪股通增持16.81万股,"/news,603369,1330236594.html",今世缘资讯,07-13 08:54
57,0,今世缘：融资净偿还255.2万元，融资余额2.73亿元（07-12）,"/news,603369,1330224095.html",今世缘资讯,07-13 07:41
87,1,今世缘07月11日获沪股通增持24.76万股,"/news,603369,1329744166.html",今世缘资讯,07-12 09:09
68,0,今世缘：融资净偿还63.95万元，融资余额2.75亿元（07-11）,"/news,603369,1329730068.html",今世缘资讯,07-12 07:39
98,0,今世缘07月10日被沪股通减持35.93万股,"/news,603369,1329309149.html",今世缘资讯,07-11 09:04
73,0,今世缘：融资净买入2405.27万元，融资余额2.76亿元（07-10）,"/news,603369,1329297406.html",今世缘资讯,07-11 07:46
666,1,今世缘：公司将于2023年8月29日披露2023年半年度报告,"/news,603369,1329002436.html",今世缘资讯,07-10 10:25
105,0,今世缘本周融资净买入716.86万元，居酿酒行业板块第十二,"/news,603369,1328843155.html",大眼看两融,07-09 03:08
98,0,今世缘本周沪股通持股市值增加2348.27万元，居酿酒行业板块第三,"/news,603369,1328837204.html",胖猫周周见,07-09 02:15
88,0,今世缘：融资净偿还269.91万元，融资余额2.52亿元（07-07）,"/news,603369,1328759671.html",今世缘资讯,07-08 07:42
119,1,今世缘07月06日获沪股通增持19.33万股,"/news,603369,1328379827.html",今世缘资讯,07-07 09:08
80,0,今世缘：连续6日融资净买入累计1711.01万元（07-06）,"/news,603369,1328365976.html",今世缘资讯,07-07 07:43
90,0,今世缘：连续5日融资净买入累计1018.47万元（07-05）,"/news,603369,1327906870.html",今世缘资讯,07-06 07:44
98,0,今世缘07月04日获沪股通增持17.2万股,"/news,603369,1327457185.html",今世缘资讯,07-05 08:34
75,0,今世缘：连续4日融资净买入累计752.72万元（07-04）,"/news,603369,1327450443.html",今世缘资讯,07-05 07:42
95,0,今世缘07月03日获沪股通增持6.66万股,"/news,603369,1327009177.html",今世缘资讯,07-04 09:09
81,0,今世缘：连续3日融资净买入累计742.55万元（07-03）,"/news,603369,1326994462.html",今世缘资讯,07-04 07:44
61,0,今世缘本周融资净买入445.24万元，居酿酒行业板块第十四,"/news,603369,1326465991.html",大眼看两融,07-02 03:08
76,0,今世缘本周沪股通持股市值增加2364.75万元，居酿酒行业板块第六,"/news,603369,1326460332.html",胖猫周周见,07-02 02:17
166,0,今世缘06月30日获沪股通增持22.93万股,"/news,603369,1326371235.html",今世缘资讯,07-01 08:04
78,0,今世缘：融资净买入585.89万元，融资余额2.45亿元（06-30）,"/news,603369,1326367804.html",今世缘资讯,07-01 07:38
419,1,今世缘：今年在品牌广告费用预算方面有一定幅度增加,"/news,603369,1326333901.html",今世缘资讯,06-30 10:11
1022,13,今世缘：今年二季度库存消化会好于去年同期,"/news,603369,1326121466.html",今世缘资讯,06-30 11:38
77,0,今世缘06月29日获沪股通增持27.71万股,"/news,603369,1325938158.html",今世缘资讯,06-30 08:00
52,0,今世缘：融资净买入138.35万元，融资余额2.39亿元（06-29）,"/news,603369,1325937441.html",今世缘资讯,06-30 07:56
325,1,【调研快报】今世缘接待招商证券等多家机构调研,"/news,603369,1325802430.html",今世缘资讯,06-29 04:18
363,3,今世缘：今年在品牌广告费用预算方面有一定幅度增加,"/news,603369,1325796744.html",今世缘资讯,06-29 03:51
54,0,今世缘：融资净偿还187.96万元，融资余额2.37亿元（06-28）,"/news,603369,1325478968.html",今世缘资讯,06-29 07:41
507,2,ESG信披案例｜今世缘披露首份ESG报告 能耗、碳排指标强调“人均”数据,"/news,603369,1325356913.html",今世缘资讯,06-28 05:19
88,0,今世缘06月27日被沪股通减持39.57万股,"/news,603369,1325007819.html",今世缘资讯,06-28 08:00
69,0,今世缘：融资净买入364.21万元，融资余额2.39亿元（06-27）,"/news,603369,1325004050.html",今世缘资讯,06-28 07:38
700,9,淡季提价 今世缘淡雅国缘开票价上调3元,"/news,603369,1324744979.html",今世缘资讯,06-27 12:13
51,0,今世缘：融资净偿还455.25万元，融资余额2.36亿元（06-26）,"/news,603369,1324575876.html",今世缘资讯,06-27 08:10
92,0,今世缘06月26日获沪股通增持34.54万股,"/news,603369,1324574843.html",今世缘资讯,06-27 08:04
72,0,今世缘本周融资净偿还754.49万元，居酿酒行业板块第十一,"/news,603369,1323974884.html",大眼看两融,06-25 03:06
99,0,今世缘：融资净偿还281.51万元，融资余额2.4亿元（06-21）,"/news,603369,1323735259.html",今世缘资讯,06-22 08:09
115,0,今世缘06月21日被沪股通减持44.7万股,"/news,603369,1323732747.html",今世缘资讯,06-22 07:51
74,1,今世缘06月20日被沪股通减持35.72万股,"/news,603369,1323261711.html",今世缘资讯,06-21 08:03
61,0,今世缘：融资净买入127.5万元，融资余额2.43亿元（06-20）,"/news,603369,1323257041.html",今世缘资讯,06-21 07:41
82,1,今世缘06月19日被沪股通减持6.09万股,"/news,603369,1322760832.html",今世缘资讯,06-20 08:09
57,0,今世缘：融资净偿还600.48万元，融资余额2.42亿元（06-19）,"/news,603369,1322758396.html",今世缘资讯,06-20 07:55
77,0,今世缘本周融资净买入743.27万元，居酿酒行业板块第十二,"/news,603369,1322207974.html",大眼看两融,06-18 03:09
68,0,今世缘本周沪股通持股市值减少8168.08万元，居酿酒行业板块第九,"/news,603369,1322202067.html",胖猫周周见,06-18 02:10
149,1,今世缘06月16日被沪股通减持61.17万股,"/news,603369,1322101100.html",今世缘资讯,06-17 08:10
88,0,今世缘：融资净买入934.19万元，融资余额2.48亿元（06-16）,"/news,603369,1322096859.html",今世缘资讯,06-17 07:39
129,1,今世缘06月15日被沪股通减持56.97万股,"/news,603369,1321625863.html",今世缘资讯,06-16 07:57
67,0,今世缘：融资净偿还205.66万元，融资余额2.38亿元（06-15）,"/news,603369,1321624534.html",今世缘资讯,06-16 07:51
98,0,今世缘06月14日被沪股通减持39.19万股,"/news,603369,1321110079.html",今世缘资讯,06-15 08:03
81,0,今世缘：融资净买入631.09万元，融资余额2.4亿元（06-14）,"/news,603369,1321106880.html",今世缘资讯,06-15 07:46
134,1,今世缘06月13日被沪股通减持16.46万股,"/news,603369,1320600332.html",今世缘资讯,06-14 07:55
80,0,XD今世缘：融资余额2.34亿元，创近一年新低（06-13）,"/news,603369,1320598934.html",今世缘资讯,06-14 07:47
134,1,今世缘06月12日获沪股通增持36.02万股,"/news,603369,1320119702.html",今世缘资讯,06-13 07:58
71,0,今世缘：连续3日融资净偿还累计2328.69万元（06-12）,"/news,603369,1320117851.html",今世缘资讯,06-13 07:48
70,0,今世缘本周融资净偿还3029.45万元，居酿酒行业板块第四,"/news,603369,1319571043.html",大眼看两融,06-11 03:07
141,0,今世缘本周沪股通持股市值增加1.96亿元，居酿酒行业板块第二,"/news,603369,1319565932.html",胖猫周周见,06-11 02:11
154,1,今世缘06月09日获沪股通增持12.48万股,"/news,603369,1319468385.html",今世缘资讯,06-10 07:58
77,0,今世缘：融资净偿还188.19万元，融资余额2.4亿元（06-09）,"/news,603369,1319465947.html",今世缘资讯,06-10 07:42
95,1,今世缘：融资净偿还1736.65万元，融资余额2.42亿元（06-08）,"/news,603369,1318982001.html",今世缘资讯,06-09 08:01
124,2,今世缘06月08日获沪股通增持65.79万股,"/news,603369,1318979758.html",今世缘资讯,06-09 07:49
139,2,今世缘06月07日获沪股通增持70.78万股,"/news,603369,1318484787.html",今世缘资讯,06-08 08:02
67,0,今世缘：融资净买入631.08万元，融资余额2.59亿元（06-07）,"/news,603369,1318480434.html",今世缘资讯,06-08 07:38
102,0,今世缘06月06日获沪股通增持30.24万股,"/news,603369,1318011302.html",今世缘资讯,06-07 07:58
68,0,今世缘：融资净买入1892.73万元，融资余额2.53亿元（06-06）,"/news,603369,1318007271.html",今世缘资讯,06-07 07:37
122,0,今世缘06月05日获沪股通增持175.13万股,"/news,603369,1317485870.html",今世缘资讯,06-06 07:56
81,0,今世缘：融资余额2.34亿元，创近一年新低（06-05）,"/news,603369,1317482310.html",今世缘资讯,06-06 07:37
59,0,今世缘本周融资净买入54.78万元，居酿酒行业板块第十八,"/news,603369,1316971056.html",大眼看两融,06-04 03:10
79,0,今世缘本周沪股通持股市值增加3885.27万元，居酿酒行业板块第三,"/news,603369,1316964321.html",胖猫周周见,06-04 02:09
217,0,今世缘06月02日获沪股通增持41.66万股,"/news,603369,1316880551.html",今世缘资讯,06-03 07:59
157,0,今世缘：融资净偿还493.21万元，融资余额2.7亿元（06-02）,"/news,603369,1316877521.html",今世缘资讯,06-03 07:38
317,0,安信证券维持今世缘买入评级 目标价83元,"/news,603369,1316737269.html",公司研报提示,06-02 04:18
305,0,今世缘06月01日获沪股通增持71.6万股,"/news,603369,1316370926.html",今世缘资讯,06-02 07:56
220,0,今世缘：融资净买入285.7万元，融资余额2.75亿元（06-01）,"/news,603369,1316368093.html",今世缘资讯,06-02 07:42
279,0,今世缘05月31日被沪股通减持22.6万股,"/news,603369,1315809142.html",今世缘资讯,06-01 07:58
217,0,今世缘：融资净偿还346.4万元，融资余额2.72亿元（05-31）,"/news,603369,1315803981.html",今世缘资讯,06-01 07:40
320,0,今世缘：融资净买入485.57万元，融资余额2.76亿元（05-30）,"/news,603369,1315114389.html",今世缘资讯,05-31 07:40
384,0,今世缘05月29日被沪股通减持21.08万股,"/news,603369,1314618635.html",今世缘资讯,05-30 08:09
279,0,今世缘：融资净买入123.11万元，融资余额2.71亿元（05-29）,"/news,603369,1314613891.html",今世缘资讯,05-30 07:41
361,0,今世缘本周融资净偿还801.33万元，居酿酒行业板块第六,"/news,603369,1314052596.html",大眼看两融,05-28 03:09
336,0,今世缘本周被沪股通减持41.18万股 最新持股量4541.14万股,"/news,603369,1314046448.html",胖猫周周见,05-28 02:11
844,0,今世缘：融资净偿还136.82万元，融资余额2.7亿元（05-26）,"/news,603369,1313942813.html",今世缘资讯,05-27 07:38
345,0,财通证券首次给予今世缘增持评级 预计2023年净利润同比增长25.12%,"/news,603369,1313906937.html",公司研报提示,05-26 09:55
379,0,今世缘05月25日被沪股通减持12.28万股,"/news,603369,1313465140.html",今世缘资讯,05-26 08:02
289,0,今世缘：融资净偿还614.85万元，融资余额2.71亿元（05-25）,"/news,603369,1313459844.html",今世缘资讯,05-26 07:34
301,0,今世缘05月24日被沪股通减持6.63万股,"/news,603369,1312952022.html",今世缘资讯,05-25 08:02
275,0,今世缘：融资净买入443.11万元，融资余额2.77亿元（05-24）,"/news,603369,1312947787.html",今世缘资讯,05-25 07:39
1084,4,顾祥悦连任今世缘董事长 能否带领公司实现“百亿元营收”目标？,"/news,603369,1312858664.html",今世缘资讯,05-24 07:10
373,0,今世缘05月23日被沪股通减持6.09万股,"/news,603369,1312466610.html",今世缘资讯,05-24 08:00
317,0,今世缘：融资净偿还1135.11万元，融资余额2.73亿元（05-23）,"/news,603369,1312460899.html",今世缘资讯,05-24 07:34
1289,3,今世缘高管团队换届,"/news,603369,1312433293.html",今世缘资讯,05-23 11:16
420,0,今世缘05月22日被沪股通减持16.18万股,"/news,603369,1311989308.html",今世缘资讯,05-23 07:57
335,0,今世缘：融资净买入642.34万元，融资余额2.84亿元（05-22）,"/news,603369,1311986003.html",今世缘资讯,05-23 07:40
484,0,华鑫证券维持今世缘买入评级 预计2023年净利润同比增长32.17%,"/news,603369,1311529702.html",公司研报提示,05-22 07:37
