read amount,comments,title,content link,author,create time
51,0,华峰化学：融资余额3.29亿元，创近一年新低（07-12）,"/news,002064,1330234710.html",华峰化学资讯,07-13 08:46
93,0,华峰化学07月12日获深股通增持407.18万股,"/news,002064,1330230521.html",华峰化学资讯,07-13 08:21
66,0,华峰化学：融资余额3.36亿元，创近一年新低（07-11）,"/news,002064,1329738863.html",华峰化学资讯,07-12 08:46
88,0,华峰化学07月11日获深股通增持91.78万股,"/news,002064,1329733939.html",华峰化学资讯,07-12 08:08
649,3,华峰化学：上半年净利同比预降42.37%-47.8%,"/news,002064,1329632546.html",华峰化学资讯,07-11 06:38
406,0,华峰化学：下游需求疲软等 上半年预盈12.5亿元-13.8亿元 同比降42.37%-47.8%,"/news,002064,1329631212.html",华峰化学资讯,07-11 06:34
146,2,华峰化学：预计23年半年度归母净利润同比下降42.37%至47.80%,"/news,002064,1329625753.html",股友O7252808R7,07-11 06:12
831,7,华峰化学：预计2023年上半年净利润为12.5亿元~13.8亿元 同比下降42.37%~47.8%,"/news,002064,1329627797.html",华峰化学资讯,07-11 06:08
76,0,华峰化学：连续9日融资净偿还累计2528.69万元（07-10）,"/news,002064,1329305124.html",华峰化学资讯,07-11 08:43
91,0,华峰化学07月10日获深股通增持77.9万股,"/news,002064,1329300638.html",华峰化学资讯,07-11 08:07
71,0,华峰化学：连续8日融资净偿还累计2508.68万元（07-07）,"/news,002064,1328901651.html",华峰化学资讯,07-10 08:47
95,0,华峰化学本周融资净偿还792.28万元，居化纤行业板块第四,"/news,002064,1328843119.html",大眼看两融,07-09 03:08
92,0,华峰化学本周深股通持股市值增加379.05万元，居化纤行业板块第八,"/news,002064,1328837750.html",胖猫周周见,07-09 02:16
77,0,华峰化学：连续7日融资净偿还累计2432.5万元（07-06）,"/news,002064,1328374226.html",华峰化学资讯,07-07 08:44
111,0,华峰化学07月06日被深股通减持84.96万股,"/news,002064,1328370161.html",华峰化学资讯,07-07 08:15
81,0,华峰化学：连续6日融资净偿还累计2361.69万元（07-05）,"/news,002064,1327915705.html",华峰化学资讯,07-06 08:44
112,1,华峰化学07月05日获深股通增持40.38万股,"/news,002064,1327912151.html",华峰化学资讯,07-06 08:19
84,1,华峰化学：连续5日融资净偿还累计2235.25万元（07-04）,"/news,002064,1327460843.html",华峰化学资讯,07-05 08:51
102,0,华峰化学07月04日获深股通增持64.69万股,"/news,002064,1327453964.html",华峰化学资讯,07-05 08:09
83,0,华峰化学：连续4日融资净偿还累计1664.44万元（07-03）,"/news,002064,1327003208.html",华峰化学资讯,07-04 08:45
87,0,华峰化学07月03日获深股通增持23.05万股,"/news,002064,1327001306.html",华峰化学资讯,07-04 08:35
108,0,华峰化学：连续3日融资净偿还累计1640.22万元（06-30）,"/news,002064,1326552830.html",华峰化学资讯,07-03 08:53
