read amount,comments,title,content link,author,create time
151,0,华友钴业07月12日获沪股通增持103.7万股,"/news,603799,1330233667.html",华友钴业资讯,07-13 08:40
143,1,华友钴业：连续3日融资净偿还累计1.38亿元（07-12）,"/news,603799,1330224798.html",华友钴业资讯,07-13 07:44
166,0,华友钴业07月11日获沪股通增持245.42万股,"/news,603799,1329744186.html",华友钴业资讯,07-12 09:09
240,2,华友钴业：融资净偿还7074.43万元，两市排名第五（07-11）,"/news,603799,1329731444.html",华友钴业资讯,07-12 07:47
2751,15,华友钴业：公司GDR上市代码为“HUAYO”,"/news,603799,1329378934.html",华友钴业资讯,07-11 10:03
201,0,华友钴业07月10日获沪股通增持436.85万股,"/news,603799,1329305021.html",华友钴业资讯,07-11 08:42
180,1,华友钴业：融资净偿还3191.68万元，融资余额30.02亿元（07-10）,"/news,603799,1329297477.html",华友钴业资讯,07-11 07:46
10333,41,一顿饭引发“股市泄密案”？华友钴业副总靠“国民技术”定增内幕暴赚背后,"/news,603799,1329264635.html",华友钴业资讯,07-10 10:24
3256,12,华友钴业GDR在瑞士证交所成功上市 募资约5.83亿美元,"/news,603799,1329015895.html",华友钴业资讯,07-10 10:40
3563,16,华友钴业：发行GDR于7月7日在瑞士证交所上市,"/news,603799,1328847966.html",华友钴业资讯,07-09 04:10
185,2,华友钴业本周融资净买入2.92亿元，两市排名第五,"/news,603799,1328840487.html",大眼看两融,07-09 03:03
161,1,华友钴业本周沪股通持股市值减少1.85亿元，居能源金属板块第一,"/news,603799,1328835018.html",胖猫周周见,07-09 02:04
3343,19,华友钴业韩国合资公司POSCO HY Clean Metal竣工,"/news,603799,1328825573.html",华友钴业资讯,07-09 10:52
399,2,华友钴业07月07日获沪股通增持34.2万股,"/news,603799,1328766370.html",华友钴业资讯,07-08 09:21
217,0,华友钴业：连续4日融资净买入累计3.15亿元（07-07）,"/news,603799,1328759842.html",华友钴业资讯,07-08 07:43
5299,65,华友钴业：钴价回暖对业绩有积极作用,"/news,603799,1328626689.html",华友钴业资讯,07-07 02:17
214,0,华友钴业07月06日被沪股通减持110.01万股,"/news,603799,1328378858.html",华友钴业资讯,07-07 09:05
285,1,华友钴业：连续3日融资净买入累计2.99亿元（07-06）,"/news,603799,1328365310.html",华友钴业资讯,07-07 07:39
2682,20,华友钴业津巴布韦子公司二季度出口锂精矿近3万吨,"/news,603799,1327926823.html",华友钴业资讯,07-06 09:23
158,0,华友钴业07月05日获沪股通增持180.92万股,"/news,603799,1327921298.html",华友钴业资讯,07-06 09:09
228,1,华友钴业：融资净买入1.46亿元，两市排名第三（07-05）,"/news,603799,1327906601.html",华友钴业资讯,07-06 07:43
3666,12,华友钴业津巴布韦子公司二季度出口锂精矿近3万吨,"/news,603799,1327892503.html",华友钴业资讯,07-06 01:52
2216,11,华友钴业：首条锂盐生产线已进入生产调试阶段,"/news,603799,1327465793.html",华友钴业资讯,07-05 09:08
175,0,华友钴业07月04日被沪股通减持590.62万股,"/news,603799,1327463976.html",华友钴业资讯,07-05 09:03
2530,19,华友钴业：公司首条锂盐生产线已进入生产调试阶段,"/news,603799,1327462287.html",华友钴业资讯,07-05 08:56
221,2,华友钴业：融资净买入1.19亿元，两市排名第六（07-04）,"/news,603799,1327450640.html",华友钴业资讯,07-05 07:43
2529,8,华友钴业：第二季度“可转债”转股432股 累计转股约1.48万股,"/news,603799,1327327734.html",华友钴业资讯,07-04 05:33
209,0,华友钴业股价创近2年半新低,"/news,603799,1327295433.html",数据快报,07-04 03:36
221,1,华友钴业07月03日获沪股通增持67.91万股,"/news,603799,1327009039.html",华友钴业资讯,07-04 09:09
5232,23,华友钴业：预计本次发行的GDR将于瑞士时间2023年7月7日正式在瑞士证券交易所上市,"/news,603799,1327010119.html",华友钴业资讯,07-04 09:03
6164,39,华友钴业：确定每份GDR11.65美元 预计7月7日在瑞士证券交易所上市,"/news,603799,1327001032.html",华友钴业资讯,07-04 08:33
123,1,华友钴业：连续3日融资净偿还累计4764.08万元（07-03）,"/news,603799,1326993062.html",华友钴业资讯,07-04 07:35
4614,17,华友钴业：拟发行GDR并在瑞士证券交易所上市 初步确定为每份GDR11.65美元-12.04美元,"/news,603799,1326926577.html",华友钴业资讯,07-03 08:26
1914,7,华友钴业：控股股东华友控股累计质押约1.72亿股,"/news,603799,1326924374.html",华友钴业资讯,07-03 08:25
3549,26,华友钴业：发行GDR并在瑞士证券交易所上市,"/news,603799,1326921070.html",华友钴业资讯,07-03 08:18
162,0,华友钴业本周融资净偿还1503.63万元，居能源金属板块第四,"/news,603799,1326463136.html",大眼看两融,07-02 03:03
123,0,华友钴业本周沪股通持股市值增加1643.57万元，居能源金属板块第三,"/news,603799,1326458160.html",胖猫周周见,07-02 02:08
296,0,华友钴业06月30日获沪股通增持180.89万股,"/news,603799,1326372434.html",华友钴业资讯,07-01 08:13
306,3,华友钴业：融资净偿还2443.58万元，融资余额27.42亿元（06-30）,"/news,603799,1326367887.html",华友钴业资讯,07-01 07:38
203,1,华友钴业股价连续2日创近2年半新低,"/news,603799,1326254212.html",数据快报,06-30 03:35
2554,10,华友钴业：已向LME提交镍产品相关申请，相关工作正在推进,"/news,603799,1326181037.html",华友钴业资讯,06-30 01:52
230,2,华友钴业06月29日被沪股通减持142.06万股,"/news,603799,1325939501.html",华友钴业资讯,06-30 08:08
106,1,华友钴业：融资净偿还106.68万元，融资余额27.66亿元（06-29）,"/news,603799,1325937175.html",华友钴业资讯,06-30 07:54
200,0,东方财富证券维持华友钴业增持评级 预计2023年净利润同比增长69.74%,"/news,603799,1325800259.html",公司研报提示,06-29 04:08
3719,28,东方财富证券给予华友钴业增持评级,"/news,603799,1325562280.html",华友钴业资讯,06-29 10:01
198,2,华友钴业06月28日被沪股通减持16.35万股,"/news,603799,1325483571.html",华友钴业资讯,06-29 08:08
125,0,华友钴业：融资净买入718.05万元，融资余额27.67亿元（06-28）,"/news,603799,1325478183.html",华友钴业资讯,06-29 07:36
141,0,华友钴业06月27日被沪股通减持73.55万股,"/news,603799,1325009409.html",华友钴业资讯,06-28 08:09
105,0,华友钴业：融资净偿还1077.81万元，融资余额27.6亿元（06-27）,"/news,603799,1325004325.html",华友钴业资讯,06-28 07:40
109,0,华友钴业股价连续2日创近2年半新低,"/news,603799,1324861693.html",数据快报,06-27 03:37
163,0,华友钴业06月26日获沪股通增持84.12万股,"/news,603799,1324575730.html",华友钴业资讯,06-27 08:09
113,0,华友钴业：融资净买入1406.38万元，融资余额27.71亿元（06-26）,"/news,603799,1324575234.html",华友钴业资讯,06-27 08:06
240,2,华友钴业股价创近2年半新低,"/news,603799,1324426753.html",数据快报,06-26 03:38
2629,22,华友钴业欧洲布局高镍三元正极项目 印尼镍湿法项目顺利试产,"/news,603799,1324050423.html",华友钴业资讯,06-25 09:28
101,0,华友钴业本周融资净偿还8774.27万元，两市排名第19,"/news,603799,1323973705.html",大眼看两融,06-25 03:04
141,0,华友钴业：连续3日融资净偿还累计8774.27万元（06-21）,"/news,603799,1323735417.html",华友钴业资讯,06-22 08:10
180,0,华友钴业06月21日被沪股通减持140.49万股,"/news,603799,1323731659.html",华友钴业资讯,06-22 07:43
3461,13,突发！700亿A股赛道巨头出手：要在欧洲这一国豪掷100亿！,"/news,603799,1323701320.html",华友钴业资讯,06-21 09:52
820,4,华友钴业：拟在匈牙利投建高镍型动力电池用三元正极项目,"/news,603799,1323646921.html",华友钴业资讯,06-21 04:55
2645,18,华友钴业：拟12.78亿欧元在匈牙利投建高镍型动力电池用三元正极项目,"/news,603799,1323646077.html",华友钴业资讯,06-21 04:50
468,2,华友钴业：拟投建高镍型动力电池用三元正极项目,"/news,603799,1323645584.html",华友钴业资讯,06-21 04:46
103,0,华友钴业06月20日被沪股通减持27.19万股,"/news,603799,1323263079.html",华友钴业资讯,06-21 08:09
97,0,华友钴业：融资净偿还3040.51万元，融资余额27.77亿元（06-20）,"/news,603799,1323256315.html",华友钴业资讯,06-21 07:38
2066,9,华友钴业印尼华飞湿法镍项目成功投料试产 进一步夯实全产业链布局,"/news,603799,1323175863.html",华友钴业资讯,06-20 08:38
2021,7,华友钴业：华友锂业年产5万吨电池级锂盐项目投料试生产,"/news,603799,1323171653.html",华友钴业资讯,06-20 08:22
2395,19,华友钴业：广西华友锂业年产5万吨电池级锂盐项目投料试生产,"/news,603799,1323168026.html",华友钴业资讯,06-20 08:08
1836,10,华友钴业：合资公司年产12万吨镍金属量和1.5万吨钴金属量氢氧化镍钴湿法项目近日投料试产,"/news,603799,1323129794.html",华友钴业资讯,06-20 05:31
183,1,华友钴业06月19日被沪股通减持156.89万股,"/news,603799,1322761666.html",华友钴业资讯,06-20 08:14
98,1,华友钴业：融资净偿还3750.14万元，融资余额28.07亿元（06-19）,"/news,603799,1322756526.html",华友钴业资讯,06-20 07:44
4256,14,5家公司披露回购预案 华友钴业拟回购不超2476.38万元,"/news,603799,1322755831.html",华友钴业资讯,06-20 07:37
160,0,华友钴业本周融资净买入1.39亿元，居能源金属板块第一,"/news,603799,1322204910.html",大眼看两融,06-18 03:03
97,0,华友钴业本周沪股通持股市值增加356.58万元，居能源金属板块第七,"/news,603799,1322199790.html",胖猫周周见,06-18 02:04
319,0,华友钴业06月16日被沪股通减持138.56万股,"/news,603799,1322100511.html",华友钴业资讯,06-17 08:06
368,3,华友钴业：融资净买入6444.35万元，两市排名第20（06-16）,"/news,603799,1322096781.html",华友钴业资讯,06-17 07:38
2639,14,大宗交易：华友钴业成交709.5万元，成交价47.30元（06-16）,"/news,603799,1321993165.html",华友钴业资讯,06-16 05:17
323,5,中信证券维持华友钴业买入评级 预计2023年净利润同比增长88.68%,"/news,603799,1321876027.html",公司研报提示,06-16 01:44
173,0,华友钴业06月15日获沪股通增持168.16万股,"/news,603799,1321626390.html",华友钴业资讯,06-16 08:00
174,2,华友钴业：连续3日融资净买入累计7895.47万元（06-15）,"/news,603799,1321625341.html",华友钴业资讯,06-16 07:55
102,0,华友钴业：融资净买入100.84万元，融资余额27.37亿元（06-14）,"/news,603799,1321105673.html",华友钴业资讯,06-15 07:39
189,1,华友钴业06月13日被沪股通减持105.37万股,"/news,603799,1320600699.html",华友钴业资讯,06-14 07:57
