read amount,comments,title,content link,author,create time
61,0,沪硅产业07月12日被沪股通减持28.61万股,"/news,688126,1330243447.html",沪硅产业资讯,07-13 09:16
61,0,沪硅产业：融资净偿还285.34万元，融资余额6.34亿元（07-12）,"/news,688126,1330222989.html",沪硅产业资讯,07-13 07:35
134,1,沪硅产业07月11日获沪股通增持148.02万股,"/news,688126,1329745944.html",沪硅产业资讯,07-12 09:12
74,0,沪硅产业：融资净买入1079.81万元，融资余额6.37亿元（07-11）,"/news,688126,1329729330.html",沪硅产业资讯,07-12 07:35
89,0,沪硅产业07月10日获沪股通增持16.76万股,"/news,688126,1329311742.html",沪硅产业资讯,07-11 09:11
71,0,沪硅产业：融资净买入692.75万元，融资余额6.26亿元（07-10）,"/news,688126,1329295695.html",沪硅产业资讯,07-11 07:33
93,0,沪硅产业本周融资净偿还3184.93万元，居半导体板块第四,"/news,688126,1328841683.html",大眼看两融,07-09 03:06
77,0,沪股通连续2周净卖出沪硅产业 累计净卖出2611.66万元,"/news,688126,1328836937.html",胖猫周周见,07-09 02:14
147,0,沪硅产业07月07日被沪股通减持29.35万股,"/news,688126,1328766170.html",沪硅产业资讯,07-08 09:19
97,0,沪硅产业：融资净偿还1302.78万元，融资余额6.19亿元（07-07）,"/news,688126,1328759951.html",沪硅产业资讯,07-08 07:44
76,0,沪硅产业07月06日被沪股通减持5.06万股,"/news,688126,1328390170.html",沪硅产业资讯,07-07 09:26
88,0,沪硅产业：融资净买入17.41万元，融资余额6.32亿元（07-06）,"/news,688126,1328364796.html",沪硅产业资讯,07-07 07:35
131,0,沪硅产业07月05日获沪股通增持52.18万股,"/news,688126,1327947732.html",沪硅产业资讯,07-06 09:37
77,0,沪硅产业：融资净偿还1073.15万元，融资余额6.32亿元（07-05）,"/news,688126,1327906800.html",沪硅产业资讯,07-06 07:44
119,0,沪硅产业07月04日获沪股通增持17.43万股,"/news,688126,1327466361.html",沪硅产业资讯,07-05 09:12
105,2,沪硅产业：融资净买入19.89万元，融资余额6.42亿元（07-04）,"/news,688126,1327449646.html",沪硅产业资讯,07-05 07:38
111,0,沪硅产业07月03日被沪股通减持43.04万股,"/news,688126,1327009691.html",沪硅产业资讯,07-04 09:11
105,0,沪硅产业：连续6日融资净偿还累计5700.43万元（07-03）,"/news,688126,1326994283.html",沪硅产业资讯,07-04 07:42
95,1,沪硅产业本周融资净偿还4854.14万元，居半导体板块第六,"/news,688126,1326464944.html",大眼看两融,07-02 03:06
86,0,沪硅产业本周被沪股通减持119.58万股 最新持股量2340.65万股,"/news,688126,1326459326.html",胖猫周周见,07-02 02:14
182,0,沪硅产业06月30日获沪股通增持13.23万股,"/news,688126,1326371855.html",沪硅产业资讯,07-01 08:08
87,0,沪硅产业：连续5日融资净偿还累计4854.14万元（06-30）,"/news,688126,1326368807.html",沪硅产业资讯,07-01 07:46
82,0,沪硅产业06月29日获沪股通增持9.06万股,"/news,688126,1325941112.html",沪硅产业资讯,06-30 08:16
74,0,沪硅产业：连续4日融资净偿还累计4136.34万元（06-29）,"/news,688126,1325934663.html",沪硅产业资讯,06-30 07:40
