read amount,comments,title,content link,author,create time
76,0,福斯特07月12日获沪股通增持83.96万股,"/news,603806,1330232872.html",福斯特资讯,07-13 08:35
59,0,福斯特：连续4日融资净买入累计1463.96万元（07-12）,"/news,603806,1330225254.html",福斯特资讯,07-13 07:47
101,1,福斯特7月12日快速反弹,"/news,603806,1329825409.html",福斯特资讯,07-12 10:10
89,0,福斯特07月11日被沪股通减持41.68万股,"/news,603806,1329744954.html",福斯特资讯,07-12 09:11
71,0,福斯特：连续3日融资净买入累计835.25万元（07-11）,"/news,603806,1329731643.html",福斯特资讯,07-12 07:48
1829,7,福斯特：光伏胶膜产品毛利率受原材料价格波动的影响较大,"/news,603806,1329552865.html",福斯特资讯,07-11 02:33
1471,3,福斯特：公司铝塑复合膜产品在固态电池领域有应用的可能,"/news,603806,1329546448.html",福斯特资讯,07-11 02:26
143,0,福斯特07月10日获沪股通增持80.35万股,"/news,603806,1329310010.html",福斯特资讯,07-11 09:06
98,0,福斯特：融资净买入525.38万元，融资余额6.98亿元（07-10）,"/news,603806,1329295801.html",福斯特资讯,07-11 07:34
78,0,福斯特7月10日盘中涨幅达5%,"/news,603806,1329027899.html",福斯特资讯,07-10 10:56
110,0,福斯特本周融资净买入1096.79万元，居光伏设备板块第十五,"/news,603806,1328843478.html",大眼看两融,07-09 03:09
90,0,福斯特本周沪股通持股市值减少5430.67万元，居光伏设备板块第八,"/news,603806,1328837539.html",胖猫周周见,07-09 02:16
163,0,福斯特07月07日被沪股通减持20.29万股,"/news,603806,1328765782.html",福斯特资讯,07-08 09:13
100,0,福斯特：融资净买入245.01万元，融资余额6.93亿元（07-07）,"/news,603806,1328759936.html",福斯特资讯,07-08 07:44
100,0,福斯特07月06日被沪股通减持74.76万股,"/news,603806,1328379790.html",福斯特资讯,07-07 09:08
84,0,福斯特：融资净偿还126.96万元，融资余额6.9亿元（07-06）,"/news,603806,1328364823.html",福斯特资讯,07-07 07:36
100,0,福斯特07月05日被沪股通减持27.3万股,"/news,603806,1327920865.html",福斯特资讯,07-06 09:08
116,0,福斯特：连续8日融资净买入累计3.55亿元（07-05）,"/news,603806,1327905982.html",福斯特资讯,07-06 07:40
121,0,福斯特07月04日获沪股通增持24.13万股,"/news,603806,1327458875.html",福斯特资讯,07-05 08:43
