tic,time,open,high,low,close,volume,day
002460.sz,2020-03-11,52.5,53.38,51.0,51.07,360455,2
002460.sz,2020-03-12,49.39,50.1,47.84,49.73,375261,3
002460.sz,2020-03-13,46.76,49.0,46.02,48.0,390207,4
002460.sz,2020-03-16,48.0,48.01,43.2,43.2,516927,0
002460.sz,2020-03-17,43.0,44.38,39.8,41.47,626852,1
002460.sz,2020-03-18,42.02,44.09,40.88,41.05,501249,2
002460.sz,2020-03-19,41.5,41.8,38.6,40.61,512285,3
002460.sz,2020-03-20,42.0,42.57,39.02,40.37,412241,4
002460.sz,2020-03-23,38.86,38.86,36.33,36.38,492446,0
002460.sz,2020-03-24,37.48,39.8,36.8,39.11,622967,1
002460.sz,2020-03-25,40.6,42.56,40.29,42.35,646323,2
002460.sz,2020-03-26,41.56,41.88,40.67,40.83,425986,3
002460.sz,2020-03-27,41.71,41.89,39.52,39.76,350373,4
002460.sz,2020-03-30,38.3,39.34,36.0,38.8,499061,0
002460.sz,2020-03-31,39.22,40.88,38.6,40.25,503256,1
002460.sz,2020-04-01,40.89,43.89,39.85,41.64,710364,2
002460.sz,2020-04-02,41.22,43.1,40.65,43.02,433887,3
002460.sz,2020-04-03,42.99,43.55,41.11,41.51,398584,4
002460.sz,2020-04-07,42.77,43.3,42.02,43.28,418950,1
002460.sz,2020-04-08,42.6,43.58,42.03,42.7,325794,2
002460.sz,2020-04-09,43.0,43.13,41.53,41.75,241822,3
002460.sz,2020-04-10,42.5,42.5,39.49,39.65,324276,4
002460.sz,2020-04-13,38.86,39.33,38.01,38.29,299542,0
002460.sz,2020-04-14,39.2,42.12,39.03,42.12,534393,1
002460.sz,2020-04-15,43.11,44.98,42.28,43.52,804094,2
002460.sz,2020-04-16,43.65,44.42,42.6,43.72,463449,3
002460.sz,2020-04-17,44.8,46.19,43.88,44.51,621749,4
002460.sz,2020-04-20,44.09,44.45,42.71,44.12,371606,0
002460.sz,2020-04-21,43.14,43.99,42.03,42.6,374274,1
002460.sz,2020-04-22,41.02,42.8,40.65,42.54,324726,2
