tic,time,open,high,low,close,volume,day
300750.sz,2019-04-03,84.8,85.2,83.88,84.48,71840,2
300750.sz,2019-04-04,84.63,85.16,84.0,84.17,66796,3
300750.sz,2019-04-08,84.71,84.9,81.1,82.29,113770,0
300750.sz,2019-04-09,84.76,85.25,82.9,83.91,119423,1
300750.sz,2019-04-10,83.81,83.81,81.7,82.24,108408,2
300750.sz,2019-04-11,82.25,82.6,80.58,80.72,89538,3
300750.sz,2019-04-12,80.92,82.61,80.91,81.98,59357,4
300750.sz,2019-04-15,82.8,83.01,80.95,80.97,59951,0
300750.sz,2019-04-16,80.5,82.27,80.37,82.27,57187,1
300750.sz,2019-04-17,83.5,86.28,83.5,86.11,205005,2
300750.sz,2019-04-18,86.12,86.3,84.42,84.65,70618,3
300750.sz,2019-04-19,84.52,84.99,82.9,83.2,62968,4
300750.sz,2019-04-22,83.21,83.6,81.03,81.23,66492,0
300750.sz,2019-04-23,80.5,80.65,75.01,78.17,115259,1
300750.sz,2019-04-24,78.18,79.86,77.4,79.78,51344,2
300750.sz,2019-04-25,78.59,80.86,78.1,79.1,52973,3
300750.sz,2019-04-26,79.0,80.35,78.98,79.35,34918,4
300750.sz,2019-04-29,80.99,81.37,79.15,79.78,47883,0
300750.sz,2019-04-30,79.8,80.58,79.15,79.76,31091,1
300750.sz,2019-05-06,76.87,77.66,75.06,75.7,65431,0
300750.sz,2019-05-07,76.0,77.42,75.62,75.85,37119,1
300750.sz,2019-05-08,74.9,76.17,73.7,74.61,34996,2
300750.sz,2019-05-09,74.0,75.09,72.63,72.7,48134,3
300750.sz,2019-05-10,73.48,74.49,70.72,74.1,54074,4
300750.sz,2019-05-13,73.05,73.26,71.26,71.59,46327,0
300750.sz,2019-05-14,71.92,73.2,71.91,72.16,43330,1
300750.sz,2019-05-15,72.5,75.15,72.5,74.98,66195,2
300750.sz,2019-05-16,74.8,74.84,73.9,74.33,37372,3
300750.sz,2019-05-17,74.71,74.71,71.92,72.25,36003,4
300750.sz,2019-05-20,71.37,72.08,67.89,69.69,45237,0
300750.sz,2019-05-21,70.22,71.18,69.88,70.15,31949,1
300750.sz,2019-05-22,70.72,70.92,69.25,69.37,27824,2
300750.sz,2019-05-23,68.8,69.25,67.3,67.48,44017,3
300750.sz,2019-05-24,67.82,68.2,66.99,67.85,29311,4
300750.sz,2019-05-27,67.99,69.64,67.68,69.2,43690,0
300750.sz,2019-05-28,69.2,71.88,68.8,71.88,53181,1
300750.sz,2019-05-29,70.21,71.29,70.05,70.57,32951,2
300750.sz,2019-05-30,70.49,70.49,68.9,69.81,28726,3
300750.sz,2019-05-31,70.3,70.47,69.36,69.44,25167,4
300750.sz,2019-06-03,68.6,69.67,68.0,68.16,32528,0
300750.sz,2019-06-04,68.4,68.4,66.8,66.87,31667,1
300750.sz,2019-06-05,67.37,69.35,67.36,69.07,50093,2
300750.sz,2019-06-06,68.81,68.89,66.66,66.94,37485,3
300750.sz,2019-06-10,67.85,70.27,66.91,67.6,88452,0
300750.sz,2019-06-11,64.02,68.94,64.0,68.19,241071,1
300750.sz,2019-06-12,67.27,69.5,67.27,68.65,153508,2
300750.sz,2019-06-13,68.6,72.26,67.9,71.01,215488,3
300750.sz,2019-06-14,71.07,74.18,70.8,72.18,204333,4
